artistid,avg_comp-score
5219,0.0518
5220,0.9557
5222,-0.53055
5223,-0.296082353
5224,0.616848
5225,0.05306087
5226,0.5165625
5227,0.573257143
5228,0.9124
5229,-0.8481
5230,0.9758
5231,-0.296
5232,-0.9612
5233,-0.79695
5234,0.9321
5235,-0.694125
5236,-0.558
5237,-0.17107
5238,-0.598544444
5239,-0.5267
5240,-0.51775
5241,0.1668
5242,-0.296
5243,-0.8388
5244,0.4215
5245,-0.8751
5246,-0.115285714
5247,-0.387552381
5248,-0.9501
5249,0.1531
5250,-0.8957
5252,0.9544
5253,-0.19576
5254,0.2423
5255,0.136263636
5256,-0.986
5257,-0.994
5258,-0.9661
5259,0.649857143
5260,0.6126
5261,-0.2824
5262,0.9666
5263,0.388426
5264,-0.11434
5265,0.347088235
5266,0.481118
5267,0.9143
5268,0.6194
5269,-0.45112
5270,0.455706667
5271,0.9516
5272,-0.819
5273,0.6653
5274,-0.3810625
5275,0.9923
5276,0.49076
5277,-0.3916
5278,0.6353
5279,0.9296
5280,0.64530625
5281,-0.3612
5282,0.127107692
5283,0.608617391
5284,0.577277778
5285,0.9815
5286,-0.4433
5287,0.654614286
5289,0.99745
5290,0.311790909
5291,-0.4738
5292,-0.9582
5293,-0.019011111
5294,-0.6662
5295,-0.2422
5296,0.1531
5298,-0.786282353
5299,0.191904167
5300,0.868
5301,-0.232622222
5302,-0.912675
5303,0.240864444
5305,0.82465
5306,0.6369
5307,-0.1047
5308,-0.9661
5309,-0.9063
5310,0.0034
5311,0.9886
5312,0.076081481
5313,-0.929225
5314,-0.60375
5315,-0.5398
5317,-0.1483
5318,-0.4937
5319,0.400925
5320,0.4091
5321,0.9186
5322,0.819059574
5323,-0.9814
5324,0.1317
5325,0.00455
5326,-0.84535
5327,-0.9725
5328,0.916166667
5329,0.059483333
5330,-0.9195
5331,0.375617391
5332,0.9442
5333,0.7559
5334,0.9598
5335,0.74535
5336,0.3859
5337,0.9416
5338,0.399578788
5339,0.6177
5340,-0.875175
5341,0.9943
5342,-0.8015
5343,-0.592
5344,0.7661
5345,0.7391
5346,0.1531
5347,-0.810111111
5348,-0.891
5349,0.8863
5351,0.9693
5352,0.3454
5353,0.32
5354,-0.9604
5355,0.460718919
5356,-0.8096
5357,0.52576
5358,0.9423
5359,0.9886
5360,0.991
5361,-0.778857895
5362,-0.01328
5363,-0.4805
5364,0.314455556
5365,0.9447
5366,0.9744
5367,0.34985
5368,0.8173
5369,-0.363453846
5370,0.123575
5371,-0.376366667
5372,0.9785
5373,0.7746
5374,0.620047619
5375,-0.146433333
5376,0.289425
5377,-0.046275
5379,-0.9136
5380,0.214174603
5381,0.353660825
5382,0.63881
5383,0.64228
5384,0.9935
5385,-0.865633333
5386,-0.37168
5387,-0.9873
5388,0.469133333
5391,0.974
5392,-0.908
5393,-0.0962
5394,0.592966667
5395,0.208269565
5396,0.459758824
5397,0.5023
5398,0.926
5399,-0.13835
5400,0.9928
5401,0.47628
5402,-0.9947
5403,0.9025
5404,-0.5158
5405,0.9159
5407,-0.9924
5408,-0.9769
5409,0.540666667
5411,0.815
5412,0.2819
5413,0.8481
5414,0.78175
5415,-0.7906
5417,-0.696589091
5418,-0.394842857
5420,0.9716
5421,-0.9664
5422,0.328938462
5423,0.7864
5424,0.89655
5425,0.92255
5426,0.960033333
5427,-0.04312
5428,0.968
5429,0.9797
5430,-0.233880952
5432,-0.351583333
5433,-0.3351
5434,0.83565
5435,-0.34
5436,-0.9983
5437,-0.2446
5439,0.594957143
5440,-0.123133333
5441,0.740011429
5442,-0.34915
5443,0.323375
5444,0.015771429
5445,-0.9981
5446,-0.9948
5447,0.5713
5448,0.851390909
5449,0.1946
5450,0.15986
5451,-0.041728188
5452,-0.421564286
5453,0.291042857
5454,0.3619
5455,0.055982609
5456,0.9861
5457,-0.9953
5459,0.0095
5460,0.474822222
5461,-0.317572152
5462,0.22750625
5463,0.02125
5464,0.0772
5465,0.6486
5466,-0.9661
5467,-0.9423
5468,0.9905
5469,-0.825891667
5470,-0.7184
5472,-0.5994
5473,-0.594958824
5474,-0.69655
5475,-0.61625
5476,0.547033333
5477,-0.9823
5478,0.228802
5479,0.259733333
5480,-0.6637
5481,0.8496
5482,0.9867
5483,0.5514
5485,-0.333033333
5486,0.343766667
5487,-0.169616667
5488,-0.456915789
5489,-0.9795
5490,-0.9485
5491,-0.9485
5492,-0.5994
5493,0.9708
5494,-0.644
5495,0.91125
5496,0.8712
5497,0.629063636
5498,0.9726
5499,0.9907
5500,0.9636
5501,0.9764
5502,0.9971
5503,-0.9186
5504,0.8819
5505,-0.868225
5506,-0.0105
5507,-0.74995
5508,-0.296
5509,-0.9674
5511,0.9778
5512,0.9934
5513,0.94895
5514,-0.9672
5515,0.125348193
5516,-0.32305566
5517,0.9912
5518,-0.8741
5519,-0.9155
5520,-0.9506
5521,-0.9939
5522,0.09319
5523,0.0258
5525,0.8582
5526,-0.53605
5527,-0.128
5528,-0.336466667
5529,-0.9462
5530,0.9596
5531,0.5029
5532,-0.5899
5533,-0.83645
5534,-0.9814
5535,0.95555
5536,-0.9515
5537,-0.987933333
5538,0.9743
5539,-0.4696
5540,0.447277778
5541,0.315875
5542,-0.155054545
5543,-0.1925
5544,-0.4767
5545,0.604416667
5547,0.9322
5548,0.04605
5549,-0.8126
5550,0.933033333
5552,0.9781
5553,0.9696
5554,0.5924
5555,0.9935
5556,-0.9
5557,-0.4939
5559,-0.58875
5560,-0.25
5561,0.464538
5562,0.9913
5563,-0.7399
5564,0.9468
5565,0.7622
5566,0.3728
5567,0.16983
5568,0.9736
5569,-0.4098
5570,0.9853
5571,0.0083
5572,0.4972875
5574,0.4898
5575,0.8671
5576,0.91605
5577,-0.4017
5579,-0.8316
5580,-0.5994
5581,0.9702
5582,0.9878
5583,0.8611
5584,0.32792
5585,-0.3918
5586,0.596977778
5587,0.9798
5588,0.596691667
5589,-0.82233
5590,-0.7205
5591,-0.8698
5592,0.123122222
5593,0.9009
5594,0.9188
5595,-0.22485
5596,0.8437
5597,0.9416
5598,0.438933333
5599,0.4058
5600,-0.46805
5601,0.177875
5602,-0.644576316
5603,0.271908333
5604,-0.8401
5605,-0.385847059
5606,-0.068817021
5607,0.749733333
5608,-0.316195
5609,-0.8896
5610,0.37475
5611,-0.580922222
5612,0.198966667
5613,0.1707
5614,0.192238095
5615,0.184031429
5616,-0.8827
5617,-0.8316
5619,0.96838
5620,-0.143
5622,-0.26424
5623,0.066425
5624,0.444105128
5625,-0.099912857
5626,0.45385
5627,0.736614286
5628,-0.802795
5629,-0.7456
5630,-0.13795
5631,-0.296
5632,0.8826
5633,-0.223111111
5634,-0.9661
5635,-0.9904
5636,-0.838414286
5637,0.55797619
5639,0.010375
5640,0.085483333
5641,-0.9758
5642,-0.8689
5643,0.120575
5644,-0.9823
5645,0.095255
5646,0.20295
5647,-0.9805
5648,0.499503846
5649,0.886
5652,0.2810125
5654,0.90415
5655,0.919
5656,-0.583023529
5657,0.529533333
5658,0.9412
5659,0.252915789
5660,0.9118
5661,-0.8834
5662,-0.9371
5663,0.9923
5664,-0.8316
5665,0.9893
5666,0.3816
5667,0.82255
5668,0.00625
5669,-0.317164286
5670,0.545125
5671,0.32819
5672,0.244954167
5673,0.222066667
5674,0.121490909
5675,0.8691
5676,0.9447
5677,0.604041667
5678,0.8971
5679,-0.7074
5680,0.9382
5681,0.91
5682,0.701664286
5683,0.9287
5684,0.202766667
5685,0.8625
5686,0.972
5687,0.3672875
5688,0.01546
5689,0.355775
5690,0.8885
5691,0.9961
5692,0.461291304
5693,-0.9852
5694,0.0033
5695,0.447040541
5696,0.90945
5697,0.8689
5698,0.31386
5699,0.59134
5700,0.4211
5701,0.579133333
5702,0.7691
5703,0.8553
5704,-0.2564
5705,0.4750125
5706,-0.7812
5707,0.9053
5708,0.97035
5709,0.407983333
5710,0.145785714
5711,0.36406
5712,-0.7412
5714,-0.7681
5715,0.50411
5716,0.171161446
5717,0.0647
5718,-0.6808
5719,-0.687908333
5720,0.6162
5721,-0.7527
5722,-0.8741
5723,0.6166
5724,-0.8741
5725,0.59015
5726,0.91
5727,0.128
5728,-0.409972642
5730,0.617295238
5731,0.90235
5732,-0.256284211
5733,0.8528
5734,0.3939
5735,0.978
5736,-0.7059
5737,0.5859
5738,0.540384211
5739,0.93495
5740,0.078666667
5741,-0.4934
5742,0.7177
5744,0.8646
5745,-0.9455
5746,0.138675439
5747,0.51356
5748,0.419375
5749,-0.9706
5751,-0.7137875
5752,0.0007
5753,-0.9429
5754,0.639208333
5755,0.9756
5756,-0.61795
5757,0.451218182
5758,0.01881875
5759,-0.9069
5761,0.777828571
5762,0.6892
5763,0.12154
5765,0.356727273
5766,-0.713133333
5767,-0.4714
5768,0.186116667
5769,0.788775
5770,0.274675
5771,-0.433557143
5772,0.9653
5773,-0.759308333
5774,-0.5788
5775,0.349094444
5776,0.5949
5777,-0.4404
5778,-0.690966667
5779,-0.237259259
5780,0.399316667
5781,0.277598182
5782,-0.271997917
5783,-0.354134127
5784,-0.04955
5785,-0.35532
5787,-0.5106
5788,-0.2286
5789,-0.3169
5790,-0.122066667
5791,-0.989633333
5792,0.9751
5793,0.9768
5795,0.3239
5796,0.924966667
5797,0.872
5798,0.4675
5799,0.802318182
5800,0.94158
5801,-0.9443
5802,-0.6174
5803,0.017833333
5804,-0.690064706
5805,0.379930612
5806,-0.8316
5807,0.476076
5808,0.3404
5809,0.25
5810,-0.5927
5812,-0.8696
5813,-0.9686
5814,0.553182143
5815,-0.8625
5816,0.9771
5817,0.991
5818,0.967
5819,0.8064
5821,-0.826342857
5822,0.199161111
5823,0.9008
5824,0.2382
5825,0.8926
5826,0.458485714
5827,0.9828
5828,-0.32455
5829,0.5673
5830,0.240953846
5831,0.172483333
5832,0.970366667
5833,0.783059091
5834,-0.2182
5835,0.9652
5836,-0.3451
5837,0.1531
5838,0.159945455
5839,-0.1027
5840,0.9914
5841,0.9734
5842,-0.327202778
5843,-0.9711
5844,-0.8126
5845,0.532284615
5846,0.36725
5847,0.416870588
5848,0.8999
5849,-0.1964
5850,0.9497
5851,-0.9573125
5852,0.93285
5853,0.467742857
5854,0.9264
5855,0.5647
5856,-0.6072
5857,0.9709
5858,-0.43572
5859,0.1029
5860,0.3134
5862,0.358471429
5863,-0.9931
5864,0.01125
5865,0.053645455
5866,0.4588
5867,0.18228
5868,0.085203448
5869,0.842
5870,0.968
5871,-0.212245455
5872,-0.8259
5873,0.579325
5874,0.9274
5875,0.358666667
5876,0.8556
5877,0.8968
5878,-0.680333333
5880,0.58045
5881,-0.698316667
5882,0.9802
5883,0.339966667
5884,0.5707
5885,0.9167
5886,-0.6808
5888,-0.4659625
5889,-0.266898462
5890,0.9022
5891,0.7596375
5892,0.455433333
5893,-0.127784615
5894,-0.9136
5895,0.904166667
5896,0.5499
5897,-0.7717
5898,0.499966667
5899,-0.692282609
5900,-0.9855
5901,-0.1762
5902,0.292565455
5903,-0.120033333
5904,-0.628872973
5906,0.9261
5907,0.4939
5908,-0.00475
5909,-0.34
5910,0.7053
5911,0.9906
5912,0.27975
5914,-0.984
5915,-0.9028
5916,0.467283333
5917,0.9963
5918,-0.9496
5919,0.2869
5920,0.390202899
5921,0.513622222
5922,-0.9698
5923,-0.136094444
5924,0.093855556
5925,-0.2263
5926,-0.54575
5927,-0.9614
5928,-0.161566667
5929,0.53384
5930,0.1343
5931,0.6362
5932,0.22442
5933,0.227118182
5934,-0.5815
5935,0.8701
5936,-0.316697059
5938,0.97025
5939,-0.3816
5940,0.7351
5941,0.306317391
5942,0.436692308
5943,-0.7579
5944,0.875
5945,-0.5267
5946,-0.9389
5947,0.671088
5948,-0.088504167
5949,0.9841
5950,-0.2732
5951,0.536276923
5952,-0.7959
5953,0.525824359
5954,0.6857
5955,-0.9136
5956,-0.16758125
5957,0.975
5958,-0.2732
5959,0.2092
5960,-0.04253
5961,0.221489362
5962,-0.6379625
5963,0.9904
5964,0.190233333
5966,-0.9136
5968,0.6249
5969,-0.8316
5970,0.9984
5971,0.492663636
5972,0.9472
5973,0.9935
5974,-0.8826
5975,0.88716
5977,-0.7741
5978,0.513305769
5979,0.9813
5980,0.7269
5981,-0.34
5982,-0.3373875
5983,0.9836
5984,0.9595
5985,-0.131583333
5986,0.46295
5987,0.002308333
5988,0.833
5989,0.246175
5990,0.7801
5991,-0.10015
5992,0.92454
5993,0.9477
5994,0.47876
5995,0.9649
5996,0.251966667
5997,0.9817
5998,0.318867568
5999,0.869275
6000,-0.334888889
6001,0.397886567
6002,-0.8126
6003,0.9894
6004,-0.1997
6005,0.332366667
6006,0.8185
6007,-0.00495
6008,-0.9547
6009,0.977475
6010,-0.128809091
6011,0.776644444
6012,-0.2933
6013,0.9862
6014,-0.1253
6015,-0.15962
6016,-0.296
6017,-0.401955319
6018,-0.228925
6019,-0.079375
6020,0.9919
6021,0.95165
6022,0.74335
6023,-0.036812
6024,-0.3818
6026,-0.9865
6027,0.852
6028,-0.9971
6029,0.296741379
6030,-0.80395
6031,0.9263
6032,0.9818
6033,-0.0819
6034,0.9896
6035,-0.7993
6036,0.170110606
6037,0.148046154
6038,-0.536695
6039,-0.1266
6040,-0.573022222
6041,0.9869
6042,-0.91045
6044,0.9559
6045,0.073483333
6046,0.68356
6047,0.9945
6048,0.9877
6049,0.4153
6050,0.149388235
6051,-0.02593
6052,-0.084425
6053,0.31472
6054,0.8708
6055,-0.0533
6056,-0.1869
6057,-0.1869
6058,-0.441185714
6059,0.21145
6060,0.20896
6061,0.6231
6062,0.896
6063,-0.763125
6064,-0.7422
6065,0.261786957
6066,-0.4588
6067,0.11
6068,0.9207
6069,0.40562381
6070,-0.048466667
6071,-0.9947
6072,0.422815789
6073,0.101907692
6074,0.791314286
6075,-0.108057143
6076,0.4939
6077,0.35995
6078,0.9674
6079,0.893
6080,-0.9309
6081,0.62568
6082,-0.029433333
6083,0.094311111
6084,0.296
6085,0.83015
6087,-0.176975
6088,0.92585
6089,-0.9716
6090,-0.16704
6091,0.093211111
6092,0.4153
6093,-0.574827273
6094,0.996
6095,0.574604
6096,0.3213
6097,0.9584
6098,0.3208125
6099,0.587133333
6100,0.692025
6101,0.99
6103,0.650684932
6104,-0.2923
6105,0.8047
6106,0.5983
6107,0.855925
6108,0.85
6109,-0.9
6110,0.2187875
6111,0.836466667
6112,0.4215
6113,-0.7753
6114,0.1672
6115,0.030484615
6116,0.3818
6117,0.8689
6118,-0.9975
6119,-0.8316
6120,0.9711
6122,-0.9708
6123,0.606032143
6124,-0.9828
6126,0.59943
6127,-0.8434
6128,0.1497375
6129,0.463383333
6130,-0.012856552
6131,0.028021429
6132,-0.228153846
6133,-0.9646
6134,0.7971
6135,0.9936
6136,-0.164892593
6137,0.90795
6138,0.071254545
6139,0.107991667
6140,0.478177778
6141,0.516546939
6142,0.4681
6143,0.791314286
6144,0.696845455
6146,-0.9916
6147,-0.5703125
6148,-0.138688889
6149,0.000685
6150,0.165045161
6152,0.9142
6153,0.477856
6154,0.9933
6155,0.4215
6156,-0.9743
6157,0.886
6158,0.7783
6159,-0.7611
6160,0.925825
6161,-0.8205
6162,-0.8257
6163,0.153355556
6164,-0.9508
6166,-0.89332
6167,0.102488889
6168,-0.465335294
6169,-0.594525
6170,0.9828
6171,0.6124
6172,-0.657561538
6173,0.4965
6174,0.8929
6175,0.8279
6176,0.342176923
6177,-0.77093
6178,0.9313
6179,-0.9903
6180,-0.44
6181,-0.332336154
6182,-0.120222222
6183,0.9763
6184,-0.014035714
6186,-0.109363636
6187,0.9982
6188,-0.8053
6190,0.0335375
6191,-0.417722989
6192,0.694683019
6193,-0.6351
6194,0.808236538
6195,0.102288889
6196,0.35380303
6198,-0.7861
6199,-0.9841
6200,0.9903
6201,-0.7243
6202,0.9732
6203,0.1027
6204,-0.5267
6205,-0.178077778
6206,0.3582
6207,0.9431
6209,0.105392157
6210,-0.4389
6211,0.136340625
6212,0.978
6213,0.36191
6214,-0.9136
6215,0.04145
6216,-0.983966667
6217,-0.395936
6218,-0.633247059
6219,-0.813133333
6220,0.845
6221,-0.102845455
6222,-0.033475
6224,0.490173438
6225,-0.8781
6226,0.225177778
6227,0.342684906
6228,0.975
6229,-0.440133333
6230,-0.6881
6231,0.202340909
6232,0.203718182
6233,0.495663636
6234,0.9393
6235,0.9907
6236,0.577075
6237,0.40485
6238,-0.86566875
6239,0.4591
6240,0.21781
6241,0.22398
6242,0.9481
6243,0.306583333
6244,0.916
6245,0.689435714
6246,0.9838
6248,0.2577
6249,-0.7059
6250,-0.428018182
6251,-0.3193
6252,-0.172733333
6253,0.7696375
6254,0.7249
6255,-0.508858333
6256,0.899625
6257,-0.7838
6258,0.8284
6259,0.3818
6260,0.9335
6261,0.94005
6262,0.631796296
6263,0.253566667
6264,-0.0519
6265,0.744850909
6266,0.941
6267,0.05523125
6268,-0.9526
6269,0.03416
6270,-0.018605556
6271,0.150003947
6272,0.29718
6273,0.335446154
6274,-0.0198
6275,0.489381818
6276,0.617633333
6277,0.9796
6278,0.345416667
6279,0.937
6280,0.8555
6281,-0.6456
6282,0.981
6283,0.555541667
6284,0.55160566
6285,0.9757
6286,-0.9761
6287,-0.9928
6288,-0.296
6289,0.063
6290,0.414515385
6291,0.9087
6292,0.5393
6293,0.9897
6294,0.57895
6295,0.9632
6296,0.147275
6297,0.7351
6298,-0.31715
6299,0.9793
6300,0.075275862
6301,-0.9794
6302,-0.826110526
6303,0.66618
6304,0.9477
6305,-0.9809
6306,-0.91515
6307,-0.737390625
6309,-0.093583333
6310,0.7572
6311,-0.8741
6312,0.9853
6313,-0.285525
6314,0.479908333
6315,0.068826531
6316,-0.85874
6317,0.8221
6318,-0.130942857
6319,0.9869
6320,-0.02325
6321,-0.9337
6322,0.63958
6323,-0.1538
6324,0.305432692
6325,0.9588
6326,0.622745455
6327,-0.946
6328,0.8865
6329,-0.3649
6330,0.38528
6331,0.41695
6332,-0.8439
6333,-0.9381
6334,0.324714286
6335,-0.75735
6336,0.30871875
6337,0.1405
6338,-0.047259722
6339,0.418177778
6340,-0.570114286
6341,0.099111111
6342,-0.0313625
6343,-0.072621505
6344,0.01814
6345,0.560501923
6346,0.236044444
6347,-0.9956
6348,-0.3045
6349,0.4373
6350,0.457706667
6351,0.644244444
6352,0.246327368
6353,0.631166667
6354,0.606942424
6355,0.9296
6356,0.574068421
6357,-0.7631
6358,-0.9877
6359,0.056218182
6360,-0.8402
6361,0.872
6362,-0.869475
6363,0.0107
6364,-0.474985
6365,-0.1511
6366,-0.042942748
6367,0.019482759
6368,-0.31695
6369,-0.11402
6370,0.112067857
6371,-0.8316
6372,-0.926
6373,-0.365366667
6374,0.9296
6376,0.328169231
6378,-0.9246
6379,0.9905
6380,0.7120125
6381,-0.023912903
6382,0.9939
6383,-0.151471429
6384,-0.9884
6385,0.9793
6386,0.3738625
6387,0.9463
6388,0.6369
6389,0.6705
6390,-0.9623
6391,-0.8209
6392,0.6109
6393,-0.2638
6395,0.263208696
6396,-0.71207
6397,-0.486383333
6398,0.387842857
6399,0.9961
6400,-0.19942
6401,-0.6583
6402,0.2431
6403,-0.1139625
6404,0.5385375
6405,-0.331875
6406,0.414533333
6407,0.250304762
6408,0.021277778
6409,-0.199341667
6410,0.1906
6412,-0.437183333
6413,0.3898
6414,0.3846
6415,-0.9798
6416,-0.349169231
6417,-0.9048
6418,-0.123275
6419,-0.07296
6420,-0.7562
6421,0.8062
6422,-0.1779
6423,0.50256
6424,-0.5106
6425,0.292412903
6426,0.8627
6427,0.4796375
6428,0.1479
6429,-0.3901375
6430,0.9505
6431,0.821123077
6432,-0.6973
6433,-0.8755
6434,-0.5053
6435,-0.036119048
6436,0.103175
6437,-0.143121053
6438,0.310580435
6440,0.013592308
6441,-0.712594118
6442,-0.64845
6443,0.9548
6444,-0.5994
6445,-0.528141667
6446,0.1531
6447,0.9403
6448,0.046421429
6449,0.3582
6450,-0.9602
6451,0.073266667
6452,0.282525
6453,0.284969565
6454,0.170646667
6455,-0.7189
6456,0.409366667
6457,0.108048276
6458,-0.498525
6459,0.61185
6460,-0.211766667
6461,0.05651619
6462,0.0402
6463,0.4719
6464,0.359766667
6465,0.1531
6466,0.13083
6467,-0.494575
6468,-0.9405
6469,0.80185
6471,-0.989
6472,-0.9404
6473,0.7783
6474,-0.4588
6475,0.0284
6476,-0.642345161
6477,0.7736
6478,0.113446154
6479,0.761692
6480,0.255644118
6481,0.1872
6482,-0.48566
6483,0.056536364
6484,0.9062
6485,-0.6808
6486,0.4184
6487,0.638625
6488,0.382366667
6489,-0.91635
6490,0.737616667
6491,0.9851
6492,-0.1581
6493,0.508
6494,0.9606
6495,-0.6966
6496,0.212191837
6497,-0.9953
6499,-0.7753
6500,0.583714286
6501,0.310904545
6502,0.551877778
6503,-0.65624
6504,-0.976
6505,-0.123
6507,-0.066622222
6508,0.597489474
6509,-0.2509
6510,0.6479
6511,-0.7964
6512,-0.5994
6513,-0.909475
6514,0.168821212
6515,-0.536878261
6516,-0.522292308
6517,0.1724
6518,-0.5994
6519,-0.15014
6520,0.062281818
6521,-0.375413043
6522,-0.9317
6523,0.096789474
6524,-0.355677778
6525,0.360138462
6527,0.685633333
6528,0.545233333
6529,0.2997
6530,0.8555
6531,-0.637075
6532,0.538883333
6533,0.8981
6534,0.300961538
6535,0.203261538
6536,0.05686
6537,-0.704733333
6538,0.047386957
6539,0.210092857
6541,-0.86906
6542,0.425512903
6543,-0.5057
6544,-0.51037
6545,-0.390771429
6546,0.645375
6547,-0.9948
6548,0.10265
6549,0.9442
6550,0.9642
6551,-0.5267
6552,-0.371768182
6553,0.380536842
6555,0.008277778
6556,0.165791304
6558,0.0366
6559,-0.0193
6560,0.0113375
6561,0.9371
6562,0.998
6563,-0.022739024
6564,-0.911015789
6565,0.9531
6566,-0.5413
6567,0.992
6568,0.8377
6569,0.93975
6570,0.371585714
6571,0.7579
6572,0.08835
6573,0.21998
6574,-0.232885714
6575,-0.9886
6576,0.120785714
6577,-0.0556
6578,0.845205556
6579,0.555645455
6580,0.4811
6581,-0.471
6582,-0.6767
6583,-0.178076623
6584,0.9782
6585,-0.303205263
6586,0.47683
6587,-0.8802
6588,-0.9195
6589,0.106795918
6590,0.9591
6591,0.155545161
6592,-0.98995
6593,-0.018483333
6594,0.566175
6595,-0.9882
6596,-0.392747368
6597,0.8719
6598,0.82808
6599,0.0152
6600,-0.442444444
6601,0.243869231
6602,0.8658
6603,-0.10485
6604,-0.046788679
6605,-0.5626
6606,0.242527273
6607,0.9295
6608,0.89115
6609,-0.855
6610,0.9174
6611,0.032019048
6612,-0.8677
6613,0.731794737
6614,-0.9184
6615,0.9313
6616,-0.029575
6618,-0.231333333
6619,-0.285111111
6620,0.105833333
6621,0.9214
6622,0.55607
6623,0.4271
6624,-0.303971429
6625,0.9719
6626,-0.31276
6627,-0.5349375
6628,-0.968
6629,0.037957143
6630,0.13795
6631,0.43055
6632,0.123115385
6633,-0.1531
6634,0.1531
6635,0.9871
6636,-0.6362
6637,-0.2732
6638,0.685557143
6639,0.142871429
6641,-0.9366
6642,0.726077778
6643,-0.326704
6644,-0.85294
6645,-0.63595
6646,-0.5249875
6647,0.14658
6648,-0.75565
6649,-0.8215
6650,0.980266667
6652,-0.154845455
6653,0.165752941
6654,-0.428453846
6655,0.9195
6656,-0.2971
6657,0.936
6659,0.001286957
6660,-0.2727
6661,-0.419135
6662,0.6369
6663,0.9677
6664,-0.205984615
6665,0.221208333
6666,0.9728
6667,0.9991
6668,0.613927273
6669,0.7845
6670,0.9968
6671,0.9554
6672,0.9201
6673,0.933
6674,0.2732
6675,-0.9967
6676,0.5289
6677,0.058288889
6678,0.9623
6679,0.2958
6680,-0.8867
6681,-0.9063
6682,0.348325
6683,0.989
6684,0.9012125
6685,-0.85845
6686,0.7845
6687,-0.8302
6688,-0.11275
6689,0.9428
6690,-0.437915789
6691,0.403984
6692,0.79895
6693,-0.4475
6694,0.495422222
6695,0.4939
6696,0.068388235
6697,-0.5523
6698,-0.048625
6699,0.9545
6700,-0.62375
6701,0.6662
6702,-0.897314286
6703,-0.641533333
6704,-0.8779
6705,0.82175
6706,0.3612
6707,0.6892
6708,0.9808
6709,0.8375
6710,0.9673
6711,-0.9661
6712,0.80095
6713,0.276642857
6714,0.720183333
6715,0.7269
6716,-0.9927
6717,-0.7548
6718,0.296
6719,-0.096475
6720,0.8266
6721,0.229944
6722,-0.9826
6723,-0.8316
6724,0.91
6725,0.558135
6726,0.5863
6727,0.9888
6728,0.9093
6729,-0.296
6730,-0.9613
6731,0.66083
6732,0.9429
6733,-0.5638
6734,0.9482
6735,0.182998077
6736,-0.3527
6737,0.475442857
6738,0.623912245
6739,0.02898
6740,0.6583
6741,0.3601
6742,-0.273025
6743,0.099778
6744,0.3592875
6746,-0.2642
6747,0.9888
6748,-0.841368571
6749,0.9325
6750,0.4767
6751,0.25080404
6752,0.8448
6753,-0.88955
6754,-0.366057143
6755,-0.836411111
6756,-0.9558
6757,0.2023
6759,0.7579
6760,0.4215
6761,-0.364892
6762,0.0628
6763,-0.229931959
6765,-0.8985
6766,0.9638
6767,-0.90475
6768,0.5859
6769,-0.429033333
6770,0.908733333
6771,-0.5574
6772,0.9792
6773,-0.3595
6774,-0.5267
6775,0.198625
6776,0.8946
6777,-0.9894
6778,-0.017764286
6779,0.8587
6780,-0.464170588
6781,0.272233566
6783,0.9892
6784,0.373366667
6785,-0.4767
6786,-0.5398
6787,-0.298958333
6788,-0.867667857
6789,0.9382
6790,0.96578
6791,-0.9616
6792,0.9865
6793,0.439562
6794,-0.9598
6795,0.94225
6796,0.103613636
6797,-0.6827
6798,-0.9508
6799,-0.9254
6800,0.862366667
6801,-0.88415
6802,0.5806
6803,-0.9789
6804,-0.9309
6805,-0.703159091
6806,-0.861688889
6807,0.739566667
6808,-0.9821
6809,-0.9661
6810,-0.80665
6811,0.9802
6812,0.9845
6813,-0.880433333
6815,0.494456522
6816,0.6249
6818,0.7687
6819,0.69895
6820,0.19505
6821,0.381898507
6822,-0.9542
6823,-0.9967
6824,-0.9357
6826,0.3844
6827,0.9961
6828,0.531485714
6829,0.9517
6830,0.748825
6831,0.9581
6832,-0.41095
6833,0.9669
6834,0.35716087
6835,-0.454457143
6836,0.9604
6837,-0.171869565
6838,0.8284
6839,0.283466667
6840,-0.5012
6841,0.9618
6842,0.197733333
6843,-0.80865
6844,0.7446
6845,0.383624658
6846,-0.0516
6847,-0.7958
6848,0.3182
6849,0.8602
6850,0.5023
6851,0.9842
6852,-0.87675
6853,-0.9282
6854,0.03145
6855,0.477092308
6856,0.8846
6857,0.8807
6858,0.493091667
6859,0.52583
6860,0.264513636
6861,0.034935294
6862,0.37138
6863,-0.739
6864,0.4627
6865,0.8126
6866,0.64475
6867,-0.2003
6868,-0.126042857
6869,0.884
6870,-0.4634
6871,0.212359091
6872,-0.9661
6873,0.83295
6875,-0.301959091
6876,0.6369
6877,0.57892
6878,-0.363575
6879,-0.430981481
6880,-0.358233333
6881,0.74197
6882,-0.8224
6883,0.498275
6884,0.9527
6885,-0.9822
6886,-0.163716
6887,0.603166667
6888,0.981733333
6889,0.296
6890,0.119249754
6891,-0.362133333
6892,-0.9918
6893,0.9261
6894,-0.5803
6895,0.498281818
6896,-0.6988
6897,-0.9712
6898,0.473366667
6899,-0.262384375
6900,-0.15065
6901,0.326411111
6902,0.9892
6903,0.592316667
6904,-0.9892
6905,0.084489041
6906,-0.1984
6907,0.8687
6908,0.9967
6909,-0.5725
6910,0.050775362
6911,-0.27416
6912,0.312366667
6913,0.197245455
6914,0.9505375
6915,0.6705
6916,-0.9591
6917,-0.4912
6918,-0.743709091
6919,0.761125
6920,-0.062566667
6921,0.98275
6922,0.850566667
