 ID  ,title,followers_count,genres,popularity,avgcompscore
314,Sick Animation,2160,[],27,-0.50726
315,Anita Baker,294695,"['classic funk rock', 'disco', 'funk', 'jazz christmas', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'smooth jazz', 'soul', 'soul christmas', 'urban contemporary']",58,-0.09257931
316,Anita Cochran,2007,"['country christmas', 'country dawn', 'deep contemporary country']",23,-0.137772727
317,Anja Krabbe,28,[],18,-0.8519
318,Lee Ann Womack,174359,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country gospel', 'country road', 'traditional country']",56,-0.7632
319,Anne Karin Kaasa & Gunnar Thommesen,0,[],0,nan
320,Anne Clark,14229,['new romantic'],40,0.9256
321,Anne Haigis,330,[],13,-0.9184
322,Anne Karin,27,[],5,0.78185
323,Anne-Marie David,395,[],23,0.654083333
324,Anneli Drecker,2319,[],26,0.4939
325,Annette Moreno,75149,['latin christian'],50,0.530336364
326,Annie Lennox,311290,"['dance pop', 'folk', 'folk christmas', 'lilith', 'mellow gold', 'new romantic', 'new wave pop', 'pop christmas', 'pop rock', 'singer-songwriter', 'soft rock']",64,0.861671429
327,Infant Annihilator,65157,[],47,0.969
328,Les Misérables - 10th Anniversary Concert Cast,29452,[],51,-0.636
329,Ann-Margret,1827,[],34,-0.9474
330,Anointed,9538,['gospel'],27,0.83545
331,Another Level,13853,"['boy band', 'europop', 'uk garage']",43,-0.8316
332,Anouk,107369,"['dutch pop', 'dutch rock']",61,-0.5267
333,Adam Ant,55869,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",44,0.9758
334,Ant & Dec,2587,['boy band'],28,-0.96605
335,Anthem Lights,188838,"['ccm', 'christian christmas', 'christian music', 'classify', 'post-teen pop', 'viral pop']",67,0.248732143
336,Richard Anthony,7209,['chanson'],39,-0.823618182
337,Anthrax,474254,"['album rock', 'alternative metal', 'death metal', 'glam metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'rap metal', 'rap rock', 'rock', 'speed metal', 'thrash metal']",59,0.0464
338,Anti-Flag,163874,"['melodic hardcore', 'pop punk', 'punk', 'ska punk', 'skate punk']",58,-0.75605
339,Antichrisis,268,[],7,-0.97675
340,Anti-Nowhere League,15586,"['hardcore punk', 'heavy christmas', 'oi', 'punk', 'punk christmas']",36,-0.9794
341,Anything Box,4824,"['deep new wave', 'neo-synthpop', 'synthpop']",27,0.57954375
342,Apache Indian,4795,['desi hip hop'],36,-0.9661
343,Apartment 26,1610,['industrial metal'],23,-0.617157143
344,The Apex Theory,1817,"['alternative metal', 'grunge pop']",20,nan
345,Aphex Twin,332235,"['acid techno', 'ambient', 'big beat', 'electronic', 'intelligent dance music', 'trip hop']",66,-0.25
346,Aphrodite's Child,17416,"['art rock', 'canterbury scene', 'kraut rock', 'progressive rock', 'symphonic rock']",40,0.06595
347,Apollo 440,33466,"['big beat', 'breakbeat', 'electronic']",44,0.9875
348,Apoptygma Berzerk,29280,"['aggrotech', 'dark wave', 'ebm', 'electro-industrial', 'futurepop', 'industrial metal', 'industrial rock']",45,0.6908
349,April Wine,77824,"['album rock', 'canadian indie', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",49,0.9873
350,Apulanta,54860,"['finnish dance pop', 'finnish metal', 'finnish pop', 'suomi rock']",55,0.9262
351,Aqua,149404,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'pop christmas']",62,0.9902
352,The Aquabats!,38376,"['comic', 'ska', 'ska punk']",45,-0.9876
353,A.R. Rahman,110063,"['desi', 'desi hip hop', 'filmi', 'indian pop', 'sufi']",63,-0.6374
354,Arab Strap,16296,"['lo-fi', 'scottish rock', 'slow core']",36,0.1164
355,Arabesque,3363,['italian disco'],28,0.014527273
356,Emilio Aragón,211,[],31,0.488166667
357,Aranza,4957,[],28,0.793871795
358,Ararat,1135,[],9,0.7116
359,Rosana,234733,"['cantautor', 'latin', 'latin pop', 'spanish pop']",63,-0.155983333
360,Arc Angels,5225,"['southern rock', 'texas blues']",29,-0.041116667
361,Arcadia,10735,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",33,-0.2551
362,Arch Enemy,291311,"['alternative metal', 'death metal', 'groove metal', 'melodic death metal', 'metal', 'metalcore', 'nu metal', 'power metal', 'progressive metal', 'speed metal', 'swedish metal']",62,-0.542296
363,Tasmin Archer,6133,['new wave pop'],45,0.31162
364,Archers Of Loaf,17456,"['alternative pop', 'alternative rock', 'dance-punk', 'emo', 'emo punk', 'gbvfi', 'indie punk', 'indie rock', 'lo-fi', 'math rock', 'noise pop', 'noise rock', 'post-hardcore', 'power pop', 'slow core', 'triangle indie']",39,0.93072
365,The Archies,26282,"['brill building pop', 'bubblegum pop', 'folk rock']",57,-0.9892
366,Archive,95677,"['chamber pop', 'electronic', 'trip hop']",49,0.348875
367,Arcturus,23023,"['atmospheric black metal', 'avantgarde metal', 'black metal', 'jazz metal', 'metal', 'norwegian metal', 'pagan black metal', 'symphonic black metal', 'viking metal']",36,0.765
368,Arcwelder,670,"['math rock', 'post-hardcore']",11,-0.9897
369,Jann Arden,14853,"['canadian indie', 'folk christmas', 'lilith', 'pop christmas']",42,0.91775
370,Tina Arena,33762,"['australian dance', 'australian pop', 'europop']",51,-0.126853968
371,Tina Arena,33762,"['australian dance', 'australian pop', 'europop']",51,-0.5433
372,Carolyn Arends,1011,['christian christmas'],15,0.547883333
373,Aretha Franklin,1150372,"['adult standards', 'christmas', 'classic funk rock', 'disco', 'funk', 'jazz blues', 'memphis soul', 'pop', 'singer-songwriter', 'soul', 'soul blues', 'soul christmas', 'southern soul', 'vocal jazz']",72,0.055966667
374,Argent,11745,"['art rock', 'blues-rock', 'british blues', 'canterbury scene', 'classic rock', 'progressive rock', 'psychedelic rock', 'southern rock', 'symphonic rock']",35,0.44875
375,HL Arguments,21,[],2,0.470334091
376,Arid,6279,['belgian rock'],29,-0.5994
377,Ricardo Arjona,1556895,"['cantautor', 'latin', 'latin arena pop', 'latin pop', 'rock en espanol', 'tropical']",77,-0.617
378,Arkarna,924,[],24,-0.090736364
379,Armageddon,316,[],37,-0.6239
380,Joan Armatrading,58505,"['folk', 'folk christmas', 'folk rock', 'lilith', 'mellow gold', 'new wave pop', 'singer-songwriter']",50,-0.1973
381,Armored Saint,20039,"['glam metal', 'hard rock', 'metal', 'neo-trad metal', 'nwobhm', 'nwothm', 'speed metal', 'thrash metal']",40,0.429971895
382,Louis Armstrong,1253271,"['adult standards', 'christmas', 'dixieland', 'jazz', 'jazz blues', 'jazz christmas', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']",71,0.566255556
383,Army Of Lovers,8979,"['europop', 'swedish pop']",39,0.39618
384,Arrested Development,63691,"['hip hop', 'rap']",52,0.9926
385,Arrogant Worms,4770,['comic'],32,0.266735
386,Arrow Benjamin,3857,[],59,-0.9663
387,Art Garfunkel,113783,"['adult standards', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'traditional folk']",51,nan
388,The Crazy World Of Arthur Brown,2877,['psychedelic rock'],27,0.8809
389,Articolo 31,143766,"['italian arena pop', 'italian hip hop', 'italian pop']",57,-0.855
390,Artificial Joy Club,264,['canadian indie'],9,-0.6966
391,Ha*Ash,1661771,"['latin', 'latin arena pop', 'latin pop', 'pop']",77,-0.8648
392,Ashanti,1003890,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'pop christmas', 'pop rap', 'r&b', 'rap', 'soul christmas', 'southern hip hop', 'urban contemporary']",73,-0.9319
393,Ashford & Simpson,100468,"['chicago soul', 'classic funk rock', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",49,-0.9508
394,Ashley Ballard,136,[],0,0.347328571
395,Ashley Stove,58,[],2,0.24431
396,"Ashton, Gardner & Dyke",321,[],23,-0.5994
397,Susan Ashton,4994,"['christian music', 'deep christian rock']",37,0.316227273
398,Asia,132253,"['album rock', 'art rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",55,-0.22551
399,Asian Dub Foundation,37821,"['big beat', 'electronic']",38,0.3199
400,Asphyx,19047,"['black thrash', 'brutal death metal', 'death metal', 'deathgrind', 'doom metal', 'goregrind', 'grindcore', 'metal', 'technical death metal', 'thrash metal']",34,0.372536364
401,Ass Ponys,783,[],11,0.9774
403,Assalti Frontali,9528,"['italian hip hop', 'italian indie pop']",31,0.505057143
404,Green Assassin Dollar,1476,"['chillhop', 'lo beats']",53,-0.9756
405,David Assayag,1156,[],32,-0.3825
406,The Association,43641,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'singer-songwriter', 'soft rock']",48,0.265391667
407,Florian Ast,1840,"['mundart', 'swiss hip hop']",37,0.299541509
408,Asterix,870,[],3,0.681547059
409,Willy Astor,5277,"['kabarett', 'liedermacher']",36,-0.256466667
410,Aswad,49980,"['dancehall', 'dub', 'lovers rock', 'reggae', 'reggae fusion', 'roots reggae']",44,-0.4912
411,At The Drive In,140163,"['alternative metal', 'alternative rock', 'dance-punk', 'emo', 'funk rock', 'garage rock', 'indie rock', 'modern rock', 'nu metal', 'post-hardcore']",53,-0.249356818
412,At The Gates,85819,"['black metal', 'brutal death metal', 'death metal', 'deathgrind', 'groove metal', 'melodic death metal', 'metal', 'metalcore', 'speed metal', 'swedish metal', 'technical death metal', 'thrash metal']",51,-0.42785
413,Atari Teenage Riot,20536,"['digital hardcore', 'hardcore techno', 'industrial', 'industrial metal', 'industrial rock']",35,0.0003
415,The Ataris,87871,"['emo', 'modern rock', 'pop punk', 'pop rock', 'punk', 'skate punk']",56,-0.092075
416,ATC,6502,[],52,0.232934545
417,A*Teens,46973,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'pop christmas']",49,0.8209
418,Atemlos,429,[],0,0.299366667
419,Aterciopelados,207296,"['colombian rock', 'cumbia', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",57,nan
420,Atheist,20181,"['brutal death metal', 'death metal', 'deathgrind', 'jazz metal', 'metal', 'speed metal', 'technical death metal', 'thrash metal']",31,0.184708333
421,Athenaeum,1574,['grunge pop'],22,0.072685714
422,A.Ti,16,['hard minimal techno'],4,0.539325
423,Chet Atkins,34570,"['country christmas', 'nashville sound', 'traditional country']",46,0.73055
424,Atlanta Rhythm Section,50319,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",50,nan
425,Atlantic Starr,147024,"['classic funk rock', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",52,0.018366667
426,Lower Than Atlantis,79311,['british alternative rock'],54,0.018366667
427,Atomic Kitten,94366,"['bubblegum dance', 'candy pop', 'dance pop', 'europop']",56,-0.256712121
428,Atomic Opera,371,[],2,0.316685714
429,Atrocity,4102,[],22,-0.3596
430,Attaque 77,195214,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol']",59,0.9828
431,Louise Attaque,119491,"['chanson', 'french reggae', 'french rock', 'reggae fusion']",55,-0.201371429
432,Attica Blues,837,['trip hop'],10,0.49870625
433,Au Pairs,7080,"['dance rock', 'experimental rock', 'no wave', 'post-punk', 'uk post-punk']",29,0.168998305
434,Audio Adrenaline,70468,"['ccm', 'christian alternative rock', 'christian christmas', 'christian hip hop', 'christian music', 'christian rock', 'worship']",49,-0.9566
435,Audioslave,1297857,"['alternative metal', 'alternative rock', 'hard rock', 'modern rock', 'nu metal', 'permanent wave', 'post-grunge', 'rap metal', 'rap rock', 'rock']",72,0.368939474
436,Audiovent,8425,[],29,0.68187
437,Audioweb,450,['madchester'],10,0.7263
438,Audrey Landers,1114,['schlager'],21,0.5267
439,Hugues Aufray,13324,"['cabaret', 'chanson']",42,-0.9246
440,Au/Ra,12215,['indie electro-pop'],59,-0.992
441,Ausseer Hardbradler,811,['austropop'],19,0.740675
442,Ausseer Hardbradler,811,['austropop'],19,-0.20378
443,Julian Austin,1216,['canadian country'],7,0.6908
444,The Austin Lounge Lizards,270,[],12,-0.3474
445,Patti Austin,49107,"['adult standards', 'jazz christmas', 'quiet storm', 'smooth jazz', 'soft rock', 'soul christmas']",51,-0.10861
446,Sherrié Austin,8687,"['country', 'country dawn']",21,-0.248695556
447,Austria 3,5809,['austropop'],37,0.9926
448,Austria 7,1,[],0,0.279057895
449,The Auteurs,5054,"['britpop', 'madchester']",30,-0.3289875
450,Fit For An Autopsy,36164,"['brutal deathcore', 'death core', 'melodic metalcore', 'progressive deathcore']",48,0.020926087
451,Ava Max,278,[],44,0.211458621
452,The Avalanches,167517,"['alternative dance', 'australian dance', 'electronic', 'indie christmas', 'indietronica', 'new rave']",59,-0.06585
453,Mickey Avalon,43464,[],48,0.581948276
454,Avant,446189,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'pop christmas', 'pop rap', 'r&b', 'soul christmas', 'southern hip hop', 'urban contemporary']",59,0.8307
455,Dingdong Avanzado,9587,['opm'],37,0.2456
456,Avatar,84800,"['groove metal', 'melodic death metal']",56,-0.7906
457,The Avengers,2840,[],25,-0.79965
458,Avi Toledano,163,"['hebrew pop', 'mizrahi']",11,nan
459,Aviador Dro,3801,['spanish new wave'],29,0.127092857
460,Avril Lavigne,2459687,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'pop christmas', 'post-teen pop']",77,-0.479474286
461,Awaken I Am,6650,"['post-screamo', 'progressive post-hardcore']",38,0.144
462,The Axis of Awesome,22592,"['antiviral pop', 'comic']",44,-0.331566667
463,Awie,22501,['malaysian pop'],43,-0.2406
464,Lillian Axe,5300,"['glam metal', 'hard rock', 'sleaze rock']",25,0.9371
465,Axel Rudi Pell,45988,"['german metal', 'hard rock', 'metal', 'power metal', 'progressive metal', 'speed metal']",51,-0.188556522
466,Axelle Red,9463,"['belgian rock', 'chanson', 'french pop']",48,0.418809091
467,Ayman Zabeeb,4962,['arab pop'],35,0.974075
468,Az Yet,67432,"['new jack swing', 'r&b', 'urban contemporary']",42,0.571221739
469,Azeroth,835,['latin metal'],8,-0.34
470,Charles Aznavour,182742,"['cabaret', 'chanson', 'world christmas']",62,0.9105
471,Aztec Camera,29695,"['britpop', 'dance rock', 'madchester', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'uk post-punk']",45,0.179875
472,Azucar Moreno,43537,"['latin christmas', 'spanish pop', 'spanish pop rock']",46,0.247372581
473,Azure,1040,[],37,0.9668
474,Eric B. & Rakim,173023,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip house', 'old school hip hop', 'rap', 'turntablism']",56,0.9359
475,B*Witched,47976,"['bubblegum dance', 'dance pop', 'europop']",50,0.458566667
476,B.B. King,1087127,"['blues', 'blues-rock', 'chicago blues', 'classic rock', 'electric blues', 'jazz blues', 'jazz christmas', 'memphis blues', 'memphis soul', 'modern blues', 'soul', 'soul blues', 'texas blues', 'traditional blues']",66,0.3036
477,The Notorious B.I.G.,2420354,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",81,-0.6486
478,Jon B.,318643,"['dance pop', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul christmas', 'southern hip hop', 'urban contemporary']",57,0.7096
479,BA Robertson,311,[],19,-0.8713
480,B.G. The Prince Of Rap,1723,"['eurodance', 'hip house']",29,0.936
481,B.R. Hanby,1,[],2,-0.8858
482,B.T. Express,26059,"['classic funk rock', 'deep funk', 'disco', 'funk', 'jazz funk', 'memphis soul', 'motown', 'post-disco', 'quiet storm', 'soul']",49,-0.364755556
483,B.V.S.M.P.,243,[],18,-0.8659
484,B2K,195671,"['boy band', 'dance pop', 'hip pop', 'pop christmas', 'pop rap', 'r&b', 'soul christmas', 'southern hip hop', 'urban contemporary']",58,0.364297872
485,The B-52's,208116,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'post-punk', 'rock', 'synthpop', 'zolo']",61,0.204536842
487,Babasónicos,453673,"['argentine rock', 'latin alternative', 'latin christmas', 'latin rock', 'rock en espanol']",68,nan
488,LION BABE,88612,"['deep indie r&b', 'escape room', 'indie r&b', 'neo soul']",59,0.78875
489,Baby Animals,22567,"['australian alternative rock', 'australian pop']",43,0.34622
490,Baby Jail,411,"['mundart', 'swiss rock']",11,0.48055
491,Babybird,4502,"['britpop', 'madchester']",43,-0.1109
492,Babyface,412715,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop christmas', 'quiet storm', 'r&b', 'soul christmas', 'urban contemporary']",63,0.449975
493,Babyland,669,[],10,0.031208511
494,Babylon A.D.,8112,"['glam metal', 'hard rock', 'sleaze rock']",29,-0.331363333
495,Babylon Whores,360,['finnish metal'],7,0.7964
496,Babylon Zoo,4057,[],40,-0.659814286
497,Baccara,19447,"['disco', 'europop', 'italian disco']",49,0.043110417
498,Bachman-Turner Overdrive,170506,"['album rock', 'art rock', 'blues-rock', 'british blues', 'classic funk rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock']",58,-0.51425
499,Backyard Babies,33707,"['glam metal', 'sleaze rock', 'swedish alternative rock', 'swedish hard rock', 'swedish indie rock']",47,0.235957143
500,Bacon Brothers,1129,[],14,-0.296
501,Bad Boys Blue,28445,"['eurodance', 'europop', 'italian disco']",49,0.465291667
502,Bad Company,285264,"['album rock', 'blues-rock', 'british blues', 'classic funk rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",63,-0.511011111
503,Bad English,53302,"['album rock', 'glam metal', 'hard rock', 'rock']",49,0.7827
504,The Bad Examples,98,[],1,-0.7833
505,Bad Religion,499119,"['melodic hardcore', 'pop punk', 'punk', 'punk christmas', 'skate punk']",65,0.9313
506,Badesalz,6296,['kabarett'],32,-0.07017619
507,Badfinger,64666,"['album rock', 'art rock', 'british blues', 'bubblegum pop', 'classic rock', 'folk rock', 'jangle pop', 'mellow gold', 'power pop', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",55,-0.436364865
508,The Badlees,518,[],15,-0.54487
509,The Badloves,6762,['australian pop'],37,-0.69738
510,Badly Drawn Boy,53570,"['britpop', 'chamber pop', 'folk-pop', 'madchester', 'melancholia', 'singer-songwriter']",49,0.223853571
511,Erykah Badu,1002845,"['dance pop', 'deep indie r&b', 'funk', 'hip hop', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'r&b', 'soul', 'urban contemporary']",70,0.754425
512,Joan Baez,199556,"['folk', 'folk christmas', 'folk rock', 'folk-pop', 'mellow gold', 'singer-songwriter', 'traditional folk']",58,0.537184211
