,main_artist,Year,Rank,Source,comp_score,pos_score,neu_score,neg_score
925,johnny gill,1990.0,23.0,1.0,0.9963,0.142,0.856,0.003
926,johnny hates jazz,1988.0,26.0,1.0,-0.9894,0.18899999999999997,0.521,0.29
927,johnny maestro,1969.0,74.0,1.0,0.9852,0.21899999999999997,0.685,0.096
928,johnny mathis,1978.0,28.0,1.0,0.9201,0.08,0.8909999999999999,0.03
929,johnny nash,1971.0,58.333333333333336,1.6666666666666667,0.27236666666666665,0.14833333333333334,0.747,0.10466666666666667
930,johnny rivers,1969.0,54.833333333333336,1.0,-0.32999999999999996,0.06575,0.82975,0.10450000000000001
931,jojo,2005.0,56.0,1.0,-0.0030000000000000027,0.079,0.8365,0.0855
932,jon b,1996.5,35.5,1.0,0.99005,0.1945,0.7635000000000001,0.0415
933,jon bellion,2017.0,75.0,1.0,-0.9977,0.063,0.5670000000000001,0.369
934,jon bon jovi,1990.0,10.0,1.0,0.9915,0.207,0.684,0.109
935,jon secada,1993.0,44.0,1.0,0.49565000000000003,0.14625,0.7867500000000001,0.067
936,jonas brothers,2008.0,73.0,1.0,-0.565,0.017,0.9540000000000001,0.03
937,jonathan edwards,1972.0,37.0,1.0,0.9223,0.134,0.7859999999999999,0.08
938,joni mitchell,1974.0,53.0,1.0,0.9903,0.292,0.546,0.162
939,jordan knight,1999.0,63.0,1.0,0.9707,0.12,0.85,0.03
940,jordin sparks,2008.25,38.5,1.0,0.40925,0.14024999999999999,0.6815,0.178
941,jose feliciano,1968.0,52.0,3.0,-0.9927,0.078,0.66,0.262
942,joshua kadison,1994.0,79.0,1.0,0.9955,0.247,0.727,0.026000000000000002
943,journey,1984.6666666666667,56.5,1.0,0.6096666666666667,0.2015,0.6961666666666666,0.10216666666666668
944,jr walker,1969.0,20.0,,,,,
945,jt money,1999.0,55.0,1.0,-0.9846,0.043,0.8859999999999999,0.07200000000000001
946,jud strunk,1973.0,89.0,3.0,0.9337,0.127,0.778,0.095
947,judy collins,1971.0,80.0,1.0,0.9849,0.35600000000000004,0.518,0.126
948,juelz santana,2006.0,58.0,1.0,0.9687,0.095,0.8640000000000001,0.040999999999999995
949,juice newton,1981.5,26.75,1.0,0.329625,0.0835,0.82325,0.09275
950,julia michaels,2017.0,29.0,1.0,0.1531,0.132,0.742,0.126
951,julian lennon,1985.0,77.5,1.0,0.02939999999999998,0.093,0.821,0.08600000000000001
952,julio iglesias,1984.0,50.0,1.0,0.9967,0.231,0.769,0.0
953,junior mafia,1995.5,80.5,1.0,-0.9964500000000001,0.077,0.7505,0.172
954,junior walker,1965.0,15.0,3.0,-0.9559,0.017,0.813,0.17
955,justin bieber,2013.2222222222222,33.77777777777778,1.0,0.9674666666666667,0.16900000000000004,0.7665555555555554,0.06444444444444444
956,justin timberlake,2008.5333333333333,40.4,1.5333333333333334,0.72086,0.1808,0.7628666666666665,0.05626666666666667
957,juvenile,2001.5,44.0,1.0,0.9796,0.1865,0.696,0.1165
958,k p,1998.0,52.0,,,,,
959,kajagoogoo,1983.0,50.0,1.0,-0.9766,0.031,0.682,0.287
960,kandi,2000.0,86.0,1.0,0.9961,0.146,0.8170000000000001,0.036000000000000004
961,kane brown,2017.0,72.0,1.0,0.9719,0.121,0.804,0.075
962,kansas,1977.5,48.5,1.0,0.45444999999999997,0.11149999999999999,0.835,0.054000000000000006
963,kanye west,2006.9166666666667,47.75,1.0,0.5359416666666666,0.12783333333333333,0.7765,0.09566666666666668
964,kanye west big sean pusha t,2012.0,27.0,,,,,
965,kardinal offishall,2008.0,29.0,1.0,-0.9991,0.08800000000000001,0.675,0.237
966,karla bonoff,1982.0,60.0,1.0,0.9708,0.129,0.861,0.011000000000000001
967,karmin,2012.0,59.0,3.0,-0.9795,0.10400000000000001,0.7390000000000001,0.157
968,karyn white,1990.25,55.0,1.5,0.997,0.28025,0.6922499999999999,0.027500000000000004
969,kathy troccoli,1992.0,79.0,1.0,0.9994,0.38299999999999995,0.61,0.008
970,katrina,1985.0,75.0,3.0,0.9978,0.317,0.608,0.07400000000000001
971,katy perry,2011.4444444444443,29.22222222222222,1.0,0.5593388888888889,0.15005555555555555,0.771611111111111,0.07844444444444447
972,kc,1977.857142857143,45.0,3.0,0.32793333333333335,0.20233333333333334,0.597,0.2006666666666667
973,kci,1999.3333333333333,30.333333333333332,,,,,
974,keha,2010.5714285714287,41.0,1.0,-0.38724285714285717,0.14628571428571432,0.717,0.13685714285714284
975,keith,1967.0,79.0,1.0,0.9847,0.16399999999999998,0.836,0.0
976,keith carradine,1976.0,72.0,1.0,0.9881,0.213,0.696,0.092
977,keith sweat,1993.375,65.625,1.25,0.9939625,0.1955,0.7586250000000001,0.04524999999999999
978,keith urban,2010.5,96.5,1.0,0.02705000000000002,0.151,0.7505,0.0985
979,kelis,2005.0,52.5,1.0,0.0033500000000000196,0.14400000000000002,0.769,0.087
980,kelly clarkson,2007.3529411764705,51.35294117647059,1.0,0.5993470588235295,0.15870588235294117,0.7464117647058823,0.09494117647058822
981,kelly price,1998.0,72.0,1.0,-0.9919,0.14300000000000002,0.595,0.261
982,kelly rowland,2011.0,53.0,1.0,0.9805,0.139,0.812,0.049
983,kendrick lamar,2016.0,52.75,1.0,-0.4921500000000001,0.1275,0.7464999999999999,0.126
984,kenny chesney,2005.5555555555557,86.44444444444444,1.2222222222222223,0.3271777777777778,0.10422222222222222,0.7967777777777779,0.09888888888888887
985,kenny g,1990.0,64.0,1.0,0.0,0.0,0.0,0.0
986,kenny loggins,1983.0,54.166666666666664,1.0,-0.016733333333333322,0.10233333333333333,0.7826666666666667,0.11466666666666668
987,kenny nolan,1977.0,45.5,2.0,0.9963,0.2935,0.7005,0.006500000000000001
988,kenny rogers,1979.0714285714287,51.285714285714285,1.0,0.2567785714285714,0.12892857142857142,0.7898571428571428,0.0812857142857143
989,kent jones,2016.0,48.0,1.0,0.9778,0.102,0.8190000000000001,0.079
990,keri hilson,2009.6666666666667,44.666666666666664,1.0,0.9932333333333334,0.22199999999999998,0.7283333333333332,0.04966666666666667
991,kesha,2015.0,62.0,1.0,0.032149999999999956,0.227,0.641,0.132
992,kevin gates,2016.0,74.5,1.0,-0.056499999999999995,0.0805,0.819,0.1005
993,kevin lyttle,2004.0,27.0,1.0,0.997,0.215,0.716,0.068
994,kevin rudolf,2009.0,59.0,1.6666666666666667,0.5517,0.11333333333333334,0.7919999999999999,0.09466666666666666
995,kevon edmonds,2000.0,92.0,1.0,0.9909,0.183,0.778,0.039
996,keyshia cole,2007.25,86.5,1.0,0.498625,0.14350000000000002,0.7660000000000001,0.0905
997,khalid,2017.0,49.5,1.0,-0.06640000000000001,0.095,0.6965,0.20850000000000002
998,kid cudi,2009.0,28.0,1.0,0.9789,0.20199999999999999,0.626,0.171
999,kid ink,2014.0,43.0,1.0,-0.9470000000000001,0.07,0.841,0.08900000000000001
1000,kid rock,2003.6666666666667,53.666666666666664,1.0,0.9387666666666666,0.15833333333333335,0.801,0.04066666666666667
1001,kiiara,2016.0,52.0,1.0,0.9996,0.247,0.716,0.037000000000000005
1002,kim carnes,1980.5,20.0,1.0,0.6980999999999999,0.156,0.7630000000000001,0.081
1003,kim wilde,1984.5,62.5,1.0,-0.002950000000000008,0.08449999999999999,0.8240000000000001,0.0915
1004,king floyd,1971.0,77.0,1.0,0.9966,0.223,0.77,0.006999999999999999
1005,king harvest,1973.0,36.0,1.0,0.9905,0.214,0.759,0.027000000000000003
1006,kings of leon,2009.5,50.5,1.0,0.9842,0.228,0.745,0.027000000000000003
1007,kip moore,2012.0,96.0,1.0,0.9715,0.12300000000000001,0.833,0.045
1008,kirko bangz,2012.0,78.0,1.0,-0.9027,0.07200000000000001,0.8540000000000001,0.07400000000000001
1009,kiss,1981.6666666666667,87.33333333333333,1.6666666666666667,0.9066333333333333,0.14400000000000002,0.7963333333333332,0.05933333333333334
1010,klymaxx,1986.0,3.0,1.0,0.7403,0.127,0.7120000000000001,0.161
1011,kodak black,2017.0,55.0,1.0,-0.9329,0.067,0.856,0.077
1012,kongos,2014.0,88.0,1.0,-0.9659,0.067,0.805,0.129
1013,kool,1981.7692307692307,53.46153846153846,3.0,0.820276923076923,0.2326153846153846,0.739076923076923,0.02823076923076923
1014,kris kristofferson,1973.0,6.0,1.0,0.9902,0.245,0.7040000000000001,0.051
1015,kris kross,1993.25,54.25,1.6666666666666667,0.7720666666666668,0.11033333333333334,0.8453333333333332,0.04466666666666667
1016,kristinia debarge,2009.0,96.0,1.0,-0.9386,0.022000000000000002,0.9179999999999999,0.061
1017,kt tunstall,2006.0,57.0,1.0,-0.9952,0.028999999999999998,0.7290000000000001,0.242
1018,kws,1992.0,47.0,5.0,0.9975,0.369,0.584,0.047
1019,kygo,2017.0,27.0,1.0,0.9923,0.198,0.7490000000000001,0.053
1020,kyle,2017.0,28.0,1.0,0.9963,0.14400000000000002,0.807,0.049
1021,kylie minogue,1995.0,47.0,2.0,0.8923,0.0785,0.9215,0.0
1022,kyper,1990.0,100.0,,,,,
1023,la bouche,1996.0,30.0,1.0,0.9994000000000001,0.34299999999999997,0.6535,0.0035
1024,la roux,2010.0,42.0,1.0,0.34,0.08199999999999999,0.8420000000000001,0.076
1025,labelle,1975.0,22.0,1.0,-0.8249,0.017,0.938,0.044000000000000004
1026,lady antebellum,2011.1666666666667,67.0,1.0,0.443,0.109,0.8103333333333333,0.081
1027,lady gaga,2010.4615384615386,34.84615384615385,1.3076923076923077,0.8385692307692308,0.19884615384615384,0.733,0.0683076923076923
1028,lamont dozier,1974.0,87.0,3.0,0.9934,0.19699999999999998,0.736,0.067
1029,lana del rey,2013.0,45.0,1.0,-0.7906,0.157,0.648,0.195
1030,larry groce,1976.0,94.0,3.0,0.9977,0.215,0.748,0.037000000000000005
1031,laura branigan,1983.0,54.2,1.0,0.1666,0.06460000000000002,0.8748000000000001,0.06
1032,lauryn hill,1999.0,51.5,1.0,-0.009299999999999975,0.112,0.7535000000000001,0.1345
1033,leann rimes,1999.0,34.8,1.0,0.75732,0.152,0.7949999999999999,0.053200000000000004
1034,leblanc,1978.0,79.0,3.0,0.9885,0.258,0.7120000000000001,0.03
1035,lee ann womack,2000.5,59.5,1.0,0.9983,0.309,0.628,0.064
1036,lee brice,2013.0,96.5,1.0,0.86035,0.2715,0.643,0.0855
1037,lee dorsey,1966.0,76.0,3.0,-0.9684,0.026000000000000002,0.894,0.081
1038,lee michaels,1971.0,19.0,1.0,0.991,0.152,0.835,0.013000000000000001
1039,leif garrett,1979.0,37.0,1.0,0.8885,0.081,0.89,0.027999999999999997
1040,len,1999.0,78.0,1.0,0.9968,0.27899999999999997,0.605,0.11699999999999999
1041,lenny kravitz,1997.0,24.666666666666668,1.0,0.3762666666666667,0.152,0.773,0.075
1042,leo sayer,1977.4,55.4,1.0,0.9919,0.23899999999999996,0.7285999999999999,0.0324
1043,leona lewis,2008.0,27.5,1.0,0.9938,0.1935,0.7065,0.1
1044,lesley gore,1967.0,61.0,1.0,0.9878,0.244,0.7290000000000001,0.027000000000000003
1045,level 42,1986.0,37.0,1.0,0.6759,0.131,0.76,0.109
1046,levert,1987.0,71.0,3.0,0.9993,0.292,0.6759999999999999,0.032
1047,lfo,1999.5,65.5,1.0,0.9937,0.1565,0.7695000000000001,0.074
1048,liam payne,2017.0,36.0,1.0,0.9994,0.225,0.765,0.009000000000000001
1049,lifehouse,2004.75,45.5,1.0,0.9027499999999999,0.11300000000000002,0.8362499999999999,0.05
1050,lil bow wow,2000.0,94.0,1.0,0.9959,0.132,0.825,0.043
1051,lil flip,2004.0,42.5,1.0,0.0015000000000000013,0.11750000000000001,0.8085,0.074
1052,lil jon,2004.5,32.5,2.5,-0.48972499999999997,0.10049999999999999,0.758,0.14100000000000001
1053,lil kim,2000.0,54.5,1.0,-0.23217500000000002,0.0795,0.7909999999999999,0.12925000000000003
1054,lil mo,2001.0,53.0,3.0,0.9961,0.225,0.649,0.126
1055,lil romeo,2001.0,74.0,1.0,0.9931,0.11199999999999999,0.878,0.009000000000000001
1056,lil uzi vert,2017.0,13.0,1.0,-0.9755,0.165,0.6609999999999999,0.174
1057,lil wayne,2010.2,55.5,1.0,-0.19849999999999998,0.1495,0.7083999999999999,0.14220000000000002
1058,lil wayne wiz khalifa,2016.0,68.0,,,,,
1059,linda ronstadt,1980.2222222222222,58.666666666666664,1.2222222222222223,0.5516777777777778,0.2162222222222222,0.6955555555555556,0.08822222222222223
1060,lindsey buckingham,1982.0,45.0,1.0,-0.9595,0.07200000000000001,0.695,0.233
1061,linear,1990.0,31.0,3.0,0.9972,0.285,0.621,0.094
1062,linkin park,2006.5714285714287,53.285714285714285,1.0,-0.17992857142857144,0.07557142857142858,0.8280000000000001,0.0962857142857143
1063,lionel richie,1984.5833333333333,48.5,1.0,0.9565666666666667,0.19566666666666666,0.7653333333333333,0.03900000000000001
1064,lipps inc,1980.0,8.0,1.0,0.7506,0.048,0.9520000000000001,0.0
1065,lisa lisa,1986.6666666666667,36.333333333333336,3.0,0.2988,0.15733333333333335,0.6753333333333332,0.16733333333333333
1066,lisa loeb,1996.0,32.0,1.0,-0.9136500000000001,0.09,0.768,0.14200000000000002
1067,lisa stansfield,1990.0,21.0,1.0,-0.9958,0.018000000000000002,0.84,0.142
1068,lita ford,1989.0,77.0,1.0,0.8694,0.11599999999999999,0.799,0.085
1069,little anthony,1965.0,91.0,3.0,-0.8968,0.14300000000000002,0.657,0.2
1070,little big town,2013.5,65.0,1.0,-0.047150000000000025,0.124,0.758,0.118
1071,little river band,1980.4285714285713,61.0,1.0,0.3376142857142857,0.1285714285714286,0.7869999999999999,0.08457142857142856
1072,ll cool j,1997.5714285714287,57.57142857142857,1.0,0.7146285714285714,0.1422857142857143,0.7798571428571428,0.07814285714285715
1073,lloyd,2006.0,58.333333333333336,1.0,0.9811666666666667,0.12466666666666666,0.848,0.027
1074,lloyd banks,2004.0,55.0,1.0,-0.9954,0.062,0.764,0.174
1075,lmfao,2011.5,25.25,1.0,0.9856499999999999,0.135,0.8095,0.05600000000000001
1076,lobo,1972.0,73.0,1.0,0.9400999999999999,0.1245,0.8354999999999999,0.04
1077,loggins,1973.0,53.0,,,,,
1078,logic,2017.0,31.0,1.0,-0.9934,0.11800000000000001,0.6779999999999999,0.205
1079,london symphony orchestra,1977.0,99.0,3.0,0.0,0.0,1.0,0.0
1080,londonbeat,1991.0,31.0,3.0,0.5656,0.08900000000000001,0.8270000000000001,0.084
1081,lonestar,2000.6,64.8,1.0,0.9793600000000001,0.15719999999999998,0.8298,0.0132
1082,looking glass,1972.0,12.0,1.0,0.9794,0.16,0.8029999999999999,0.037000000000000005
1083,lord david dundas,1977.0,73.0,,,,,
1084,lord tariq,1998.0,36.0,3.0,0.9886,0.177,0.6859999999999999,0.13699999999999998
1085,lorde,2013.6666666666667,17.666666666666668,1.0,0.9762666666666667,0.11966666666666666,0.8250000000000001,0.05566666666666666
1086,loreena mckennitt,1998.0,83.0,1.0,0.8225,0.052000000000000005,0.948,0.0
1087,los bravos,1966.0,89.0,1.0,0.9319,0.16399999999999998,0.763,0.073
1088,los del r'io,1996.3333333333333,60.333333333333336,1.0,0.3124,0.016333333333333335,0.9819999999999999,0.0016666666666666668
1089,los lobos,1987.0,11.0,1.0,-0.5267,0.0,0.966,0.034
1090,los lonely boys,2004.0,37.0,1.0,0.9892,0.233,0.7,0.067
1091,lou bega,1999.0,42.0,1.0,0.9619,0.079,0.91,0.011000000000000001
1092,lou christie,1967.5,41.5,1.0,-0.31320000000000003,0.0395,0.8495,0.111
1093,lou gramm,1988.5,69.5,1.0,0.9276,0.115,0.7969999999999999,0.088
1094,lou rawls,1970.3333333333333,67.0,1.0,0.9831,0.19999999999999998,0.715,0.085
1095,love,1989.0,51.0,3.0,0.9861,0.271,0.672,0.057
1096,love unlimited,1972.0,98.0,3.0,0.9989,0.32899999999999996,0.6679999999999999,0.003
1097,love unlimited orchestra,1974.0,3.0,,,,,
1098,loverboy,1982.5,85.5,1.0,0.99135,0.236,0.756,0.0085
1099,lovin spoonful,1966.0,11.0,1.0,-0.3648,0.087,0.831,0.08199999999999999
1100,lsg,1998.0,34.0,1.0,0.9877,0.078,0.91,0.012
1101,ltd,1978.0,57.0,5.0,0.9990000000000001,0.349,0.619,0.031
1102,ludacris,2005.0714285714287,59.285714285714285,1.0,-0.1886,0.10723076923076924,0.7439230769230769,0.149
1103,luis fonsi,2017.0,2.0,1.0,0.7339,0.042,0.925,0.033
1104,lukas graham,2016.0,12.0,1.0,0.9927,0.133,0.8220000000000001,0.045
1105,luke,1998.0,90.0,1.0,0.7185,0.035,0.938,0.027999999999999997
1106,luke bryan,2012.857142857143,75.0,1.0,0.4201571428571428,0.13842857142857143,0.8064285714285714,0.055
1107,luke combs,2017.0,76.0,1.0,0.9782,0.151,0.797,0.051
1108,lulu,1967.0,1.0,1.0,0.9781,0.195,0.738,0.067
1109,lumidee,2003.0,41.0,3.0,0.9929,0.145,0.812,0.043
1110,luniz,1995.0,36.0,1.0,-0.9157,0.106,0.7709999999999999,0.12300000000000001
1111,lupe fiasco,2009.5,45.5,2.0,0.9803,0.1345,0.7865,0.079
1112,luscious jackson,1997.0,81.0,1.0,0.9518,0.09699999999999999,0.8540000000000001,0.049
1113,luther ingram,1972.0,16.0,5.0,0.9425,0.218,0.5820000000000001,0.19899999999999998
1114,luther vandross,1991.75,46.75,1.0,0.99825,0.30774999999999997,0.661,0.03125
1115,lynn anderson,1971.0,41.0,1.0,0.9954,0.261,0.6759999999999999,0.063
1116,lynyrd skynyrd,1978.0,70.0,1.0,0.9591,0.151,0.81,0.039
1117,m,1980.0,40.0,3.0,0.4588,0.036000000000000004,0.937,0.027999999999999997
1118,"m""otley cr""ue",1990.0,96.0,1.0,-0.4941,0.096,0.8109999999999999,0.09300000000000001
1119,m'ya,2000.5,56.25,1.0,-0.03237500000000004,0.109,0.80875,0.08275
1120,mac,1971.0,71.0,3.0,0.0,0.0,1.0,0.0
1121,mac davis,1973.0,9.0,1.0,0.96275,0.221,0.694,0.08449999999999999
1122,machine gun kelly,2017.0,41.0,1.0,-0.9596,0.08199999999999999,0.8029999999999999,0.115
1123,macklemore,2013.6,45.0,1.0,0.58752,0.12940000000000002,0.7798,0.091
1124,macy gray,2000.0,26.0,1.0,-0.6606,0.154,0.667,0.179
1125,madness,1983.0,53.0,1.0,0.9432,0.087,0.875,0.038
1126,madonna,1991.3333333333333,48.55555555555556,1.0,0.5237166666666667,0.1583055555555556,0.7766388888888888,0.06516666666666665
1127,magic,2014.0,7.0,1.0,-0.9975,0.12,0.633,0.248
1128,major harris,1975.0,24.0,5.0,0.9953,0.294,0.665,0.040999999999999995
1129,major lazer,2015.6666666666667,42.0,1.0,-0.1875,0.145,0.7216666666666667,0.13266666666666668
1130,mama cass elliot,1969.0,55.0,1.0,0.9966,0.363,0.627,0.01
1131,manfred mann,1968.0,91.0,3.0,0.9690000000000001,0.11699999999999999,0.855,0.027999999999999997
1132,manfred manns earth band,1977.0,36.0,1.0,0.9976,0.139,0.851,0.01
1133,marc anthony,1999.6666666666667,41.333333333333336,1.0,0.9097,0.07833333333333332,0.9006666666666666,0.021
1134,marcy playground,1998.0,28.0,1.0,0.9967,0.349,0.6509999999999999,0.0
1135,maria muldaur,1974.0,13.0,1.0,0.9022,0.102,0.8440000000000001,0.053
1136,mariah carey,1997.4333333333334,31.866666666666667,1.0,0.7267241379310342,0.17972413793103448,0.7438620689655172,0.07631034482758618
1137,marian hill,2017.0,90.0,1.0,0.4306,0.031,0.9470000000000001,0.022000000000000002
1138,marilyn mccoo,1977.0,27.0,,,,,
1139,mario,2005.3333333333333,34.0,1.0,0.9989666666666667,0.22966666666666669,0.7360000000000001,0.034333333333333334
1140,mario winans,2004.0,7.0,1.0,0.9673,0.092,0.863,0.045
1141,mark chesnutt,1999.0,67.0,1.0,0.4306,0.115,0.7140000000000001,0.171
1142,mark lindsay,1970.0,66.0,1.0,0.6705,0.05,0.9229999999999999,0.027000000000000003
1143,mark morrison,1997.0,8.0,1.0,-0.9963,0.07,0.737,0.193
1144,mark ronson,2015.0,1.0,1.0,0.9856,0.086,0.8759999999999999,0.038
1145,mark wills,2003.0,84.0,1.0,-0.8885,0.039,0.885,0.076
1146,marky mark,1991.5,44.5,1.0,0.9824,0.1875,0.7384999999999999,0.074
1147,marmalade,1970.0,43.0,1.0,-0.9611,0.044000000000000004,0.759,0.198
1148,maroon 5,2011.842105263158,37.473684210526315,1.0,0.63235,0.17400000000000002,0.7501111111111112,0.07583333333333334
1149,martha,1966.0,52.0,3.0,0.009749999999999981,0.18,0.6980000000000001,0.12199999999999998
1150,martika,1989.0,29.0,1.0,-0.9522,0.086,0.7659999999999999,0.14800000000000002
1151,martin garrix,2014.0,71.0,1.0,0.0,0.0,1.0,0.0
1152,martin page,1995.0,35.0,1.0,0.9177,0.064,0.903,0.033
1153,marty balin,1981.0,41.0,1.0,0.8575,0.14800000000000002,0.743,0.109
1154,marvin gaye,1970.142857142857,52.07142857142857,1.0,0.6933714285714284,0.184,0.758357142857143,0.05764285714285715
1155,marvin hamlisch,1974.0,48.0,1.0,0.0,0.0,1.0,0.0
1156,mary hopkin,1968.0,30.0,1.0,0.9756,0.141,0.8079999999999999,0.051
1157,mary j blige,2000.2222222222222,51.333333333333336,1.0,0.7231111111111111,0.22111111111111115,0.705,0.07388888888888889
1158,mary jane girls,1985.0,63.0,3.0,0.9774,0.16899999999999998,0.7390000000000001,0.092
1159,mary macgregor,1977.0,10.0,3.0,0.9908,0.23800000000000002,0.62,0.142
1160,mary mary,2000.0,100.0,1.0,0.9978,0.249,0.6809999999999999,0.07
1161,mase,1998.0,44.666666666666664,1.0,0.28573333333333334,0.09700000000000002,0.8286666666666668,0.07433333333333335
1162,mason williams,1968.0,43.0,3.0,0.0,0.0,1.0,0.0
1163,master p,1998.0,53.5,1.0,-0.05459999999999998,0.08399999999999999,0.7869999999999999,0.129
1164,matchbox 20,1999.0,49.0,1.0,0.9786,0.146,0.785,0.069
1165,matchbox twenty,2001.3333333333333,7.0,1.0,-0.29683333333333334,0.06966666666666667,0.8346666666666667,0.09633333333333333
1166,matthew wilder,1984.0,27.0,3.0,0.9884,0.13699999999999998,0.845,0.018000000000000002
1167,matthews southern comfort,1971.0,79.0,3.0,0.5994,0.061,0.897,0.043
1168,maureen mcgovern,1973.0,28.0,1.0,0.9399,0.106,0.883,0.011000000000000001
1169,maxi priest,1993.0,53.5,2.0,0.9721,0.1365,0.7755,0.088
1170,maxine nightingale,1977.5,26.0,1.0,0.9127000000000001,0.2075,0.7235,0.069
1171,maxwell,2004.0,61.5,1.0,0.9984,0.33899999999999997,0.6154999999999999,0.045500000000000006
1172,mc hammer,1990.0,51.0,1.0,0.9607,0.14,0.8195,0.0405
1173,mc lyte,1996.5,69.0,1.0,0.23514999999999997,0.14300000000000002,0.7785,0.0785
1174,mcfadden,1979.0,65.0,5.0,0.9564,0.12,0.846,0.034
1175,meat loaf,1989.75,43.75,1.0,0.998575,0.22450000000000003,0.7254999999999999,0.05025
1176,meco,1977.0,71.0,,,,,
1177,meek mill,2015.0,69.0,1.0,0.7941,0.124,0.7609999999999999,0.11599999999999999
1178,meghan trainor,2015.25,44.625,1.0,0.6707875,0.1515,0.7422500000000001,0.1065
1179,mel,1972.0,38.0,3.0,0.847,0.147,0.731,0.122
1180,mel carter,1965.0,14.0,1.0,0.9953,0.226,0.7440000000000001,0.03
1181,melanie,1971.0,16.0,1.0,0.9191499999999999,0.095,0.8725,0.033
1182,melissa etheridge,1995.0,64.0,1.0,0.22834999999999997,0.14525,0.74225,0.11275
1183,melissa manchester,1978.6666666666667,32.666666666666664,1.0,0.9775333333333333,0.12066666666666666,0.8456666666666667,0.03366666666666667
1184,mellow man ace,1990.0,99.0,3.0,-0.6348,0.075,0.846,0.079
1185,men at work,1982.75,41.0,1.0,-0.111625,0.0835,0.80475,0.11125
1186,men without hats,1983.0,35.0,3.0,0.9943,0.222,0.6829999999999999,0.094
1187,mercy,1969.0,42.0,5.0,0.9984,0.447,0.542,0.011000000000000001
1188,meredith brooks,1997.0,15.0,1.0,-0.9679,0.161,0.631,0.20800000000000002
1189,merril bainbridge,1996.5,47.5,1.0,0.9308,0.188,0.6990000000000001,0.113
1190,merrilee rush,1968.0,28.0,3.0,-0.8943,0.011000000000000001,0.887,0.102
1191,metallica,1996.0,92.0,1.0,-0.995,0.055999999999999994,0.703,0.24100000000000002
1192,method man,1995.0,42.0,1.0,0.965,0.114,0.831,0.055
1193,metro station,2008.0,32.0,1.0,0.9694,0.16,0.7090000000000001,0.131
1194,mfsb,1974.0,7.0,5.0,0.8402,0.239,0.7609999999999999,0.0
1195,mia,2008.0,35.0,1.0,-0.2766,0.079,0.846,0.075
1196,miami sound machine,1986.0,55.333333333333336,1.6666666666666667,0.3191,0.10166666666666667,0.7000000000000001,0.19866666666666666
1197,michael bolton,1992.0,59.8,1.4,0.76108,0.242,0.6696000000000002,0.08839999999999999
1198,michael buble,2010.0,39.0,1.0,0.9983,0.253,0.715,0.031
1199,michael damian,1989.0,45.0,3.0,0.6808,0.07400000000000001,0.9059999999999999,0.02
1200,michael franti,2009.0,97.0,1.0,0.9996,0.305,0.6859999999999999,0.009000000000000001
1201,michael jackson,1987.076923076923,48.88461538461539,1.0,0.28596153846153843,0.12307692307692308,0.7865000000000001,0.09046153846153844
1202,michael johnson,1978.0,81.0,3.0,-0.8781,0.096,0.764,0.14
1203,michael martin murphey,1975.0,39.0,1.0,-0.9136,0.0,0.888,0.11199999999999999
1204,michael mcdonald,1984.0,78.0,1.0,0.4942,0.115,0.358,0.0275
1205,michael murphey,1982.0,93.0,,,,,
1206,michael sembello,1983.0,9.0,1.0,-0.9647,0.156,0.624,0.22
1207,michael w smith,1991.0,77.0,1.0,-0.8482,0.06,0.8590000000000001,0.081
1208,michelle,1990.0,50.0,1.0,0.8151,0.171,0.691,0.138
1209,michelle branch,2002.5,39.5,1.0,0.9798,0.1845,0.7324999999999999,0.083
1210,mickey gilley,1980.0,82.0,1.0,0.6351,0.067,0.903,0.03
1211,migos,2017.0,48.0,1.0,-0.9887666666666667,0.068,0.7946666666666666,0.13733333333333334
1212,miguel,2012.0,91.0,1.0,0.9981,0.23133333333333336,0.7416666666666667,0.027333333333333334
1213,mike,1987.0,58.333333333333336,3.0,0.32145,0.1865,0.728,0.08549999999999999
1214,mike jones,2005.0,92.0,1.0,-0.9754,0.04,0.8690000000000001,0.091
1215,mike oldfield,1974.0,79.0,3.0,0.1513,0.102,0.816,0.08199999999999999
1216,mike posner,2012.3333333333333,41.666666666666664,1.0,0.8647666666666667,0.15466666666666667,0.7846666666666667,0.06033333333333333
1217,mike post,1975.0,85.0,3.0,0.0,0.0,1.0,0.0
1218,mike reno,1984.0,59.0,3.0,0.982,0.237,0.687,0.077
1219,mike will madeit,2014.0,90.0,,,,,
1220,miley cyrus,2011.5,50.8,1.0,0.8320300000000002,0.19160000000000002,0.7281,0.08
1221,milli vanilli,1989.3333333333333,33.0,1.0,0.3294166666666667,0.18566666666666665,0.7025,0.11216666666666668
1222,mims,2007.0,16.0,1.0,0.9366,0.07,0.877,0.053
1223,minnie riperton,1975.0,13.0,1.0,0.9858,0.154,0.8270000000000001,0.019
1224,mint condition,1992.0,48.0,1.0,0.9940000000000001,0.27699999999999997,0.653,0.07
1225,miranda lambert,2012.3333333333333,93.0,1.0,0.3221333333333333,0.118,0.7853333333333333,0.09633333333333334
1226,missy elliott,2001.625,45.5,1.0,0.08015,0.098125,0.807375,0.094625
1227,mitch ryder,1966.0,32.0,,,,,
1228,mkto,2014.0,50.0,1.0,0.8804,0.131,0.7490000000000001,0.12
