main_artist,avg_year,avg_rank,avg_comp_score,avg_pos_score,avg_neu_score,avg_neg_score,sp_id,sp_name,followers_count,popularity,genres
melanie,1971.0,16.0,0.91915,0.095,0.8725,0.033,5kFY4Bv5VRSBsM6CUYBoTC,Mickey Gilley,196782,60,"['country', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country']"
melissa etheridge,1995.0,64.0,0.22835,0.14525,0.74225,0.11275,6oMuImdp5ZcFhWP0ESe6mG,Migos,40758,44,"['pop', 'rap', 'trap music']"
melissa manchester,1978.66666667,32.6666666667,0.977533333333,0.120666666667,0.845666666667,0.0336666666667,360IAlyVv4PCEVjgyMZrxK,Miguel,4719057,94,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']"
mellow man ace,1990.0,99.0,-0.6348,0.075,0.846,0.079,5G9kmDLg3OeUyj8KVBLzbu,Mike Stud,1519401,85,"['deep underground hip hop', 'pop', 'pop rap', 'rap', 'underground pop rap']"
men at work,1982.75,41.0,-0.111625,0.0835,0.80475,0.11125,0dPfyS06CSJS0SVVhcu6Bb,Mike Jones,206121,69,[]
men without hats,1983.0,35.0,0.9943,0.222,0.683,0.094,562Od3CffWedyz2BbeYWVn,Mike Oldfield,546,55,"['album rock', 'art rock', 'celtic', 'new age', 'progressive rock', 'symphonic rock']"
mercy,1969.0,42.0,0.9984,0.447,0.542,0.011,2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,192880,60,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop', 'tropical house']"
meredith brooks,1997.0,15.0,-0.9679,0.161,0.631,0.208,2roaPGR1goiiLQxrG5dXiF,Mike Post,640994,75,['theme']
merril bainbridge,1996.5,47.5,0.9308,0.188,0.699,0.113,79kloYBe4FaMHh6lG7VaG6,Mike Reno,776,24,[]
merrilee rush,1968.0,28.0,-0.8943,0.011,0.887,0.102,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,807,37,"['dance pop', 'pop', 'pop christmas', 'post-teen pop']"
metallica,1996.0,92.0,-0.995,0.056,0.703,0.241,3vRclCt9VnNhYIxFMQCxuM,Milli Vanilli,5250113,81,"['boy band', 'freestyle', 'hip house', 'new wave pop']"
method man,1995.0,42.0,0.965,0.114,0.831,0.055,76RrKpsvOmSKG8CIjROdSG,MiMS,68431,51,"['crunk', 'dirty south rap', 'pop rap']"
metro station,2008.0,32.0,0.9694,0.16,0.709,0.131,2i1IdHG5w0wiSmJGoqAGlj,Minnie Riperton,41294,49,"['chicago soul', 'classic funk rock', 'disco', 'funk', 'jazz blues', 'jazz funk', 'motown', 'neo soul', 'quiet storm', 'soul', 'soul blues', 'southern soul', 'urban contemporary']"
mfsb,1974.0,7.0,0.8402,0.239,0.761,0.0,4MT97VeycuegSicrrphisJ,Mint Condition,91773,53,"['classic funk rock', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
mia,2008.0,35.0,-0.2766,0.079,0.846,0.075,66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,220751,55,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']"
miami sound machine,1986.0,55.3333333333,0.3191,0.101666666667,0.7,0.198666666667,2wIVse2owClT7go1WT98tk,Missy Elliott,1281701,69,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']"
michael bolton,1992.0,59.8,0.76108,0.242,0.6696,0.0884,7tdO7d7r0vhwov7RIZWH6V,Mitch Ryder,712432,75,['classic garage rock']
michael buble,2010.0,39.0,0.9983,0.253,0.715,0.031,2l35CQqtYRh3d8ZIiBep4v,MKTO,4047,33,"['dance pop', 'pop', 'post-teen pop', 'teen pop', 'viral pop']"
michael damian,1989.0,45.0,0.6808,0.074,0.906,0.02,73zx64RsUoERRD2dPhdCEy,Mo Thugs,505094,72,[]
michael franti,2009.0,97.0,0.9996,0.305,0.686,0.009,3OsRAKCvk37zwYcnzRf5XF,Moby,4900,35,"['downtempo', 'electronic']"
michael jackson,1987.07692308,48.8846153846,0.285961538462,0.123076923077,0.7865,0.0904615384615,4Sm7JCttzWMwHJtb3UJ8SY,Mocedades,804007,72,"['bolero', 'spanish folk']"
michael johnson,1978.0,81.0,-0.8781,0.096,0.764,0.14,6nzxy2wXs6tLgzEtqOkEi2,Monica,107730,55,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'pop', 'pop christmas', 'quiet storm', 'r&b', 'urban contemporary']"
michael martin murphey,1975.0,39.0,-0.9136,0.0,0.888,0.112,7peqq4aACFkBwIWGG0YRJ9,Monifah,684309,65,"['hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']"
michael mcdonald,1984.0,78.0,0.4942,0.115,0.358,0.0275,0iVrCROxeyon7MZUW3MfzT,Montell Jordan,76413,41,"['dance pop', 'hip pop', 'new jack swing', 'pop christmas', 'r&b', 'rap', 'soul christmas', 'urban contemporary']"
michael murphey,1982.0,93.0,nan,nan,nan,nan,5BcZ22XONcRoLhTbZRuME1,The Moody Blues,189187,60,"['album rock', 'art rock', 'british blues', 'british invasion', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'pop christmas', 'progressive rock', 'psychedelic rock', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock']"
michael sembello,1983.0,9.0,-0.9647,0.156,0.624,0.22,4sFsq7NFJ0zz0uN3Zb6QJ9,Morris Albert,238653,61,[]
michael w smith,1991.0,77.0,-0.8482,0.06,0.859,0.081,62DzJ3RVOZyaeboPvYNWhR,Motherlode,3259,33,[]
michelle,1990.0,50.0,0.8151,0.171,0.691,0.138,3hyGGjxu73JuzBa757H6R5,The Mountain Goats,4,6,"['alternative rock', 'anti-folk', 'chamber pop', 'folk punk', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'modern rock', 'neo-psychedelic', 'new weird america', 'noise pop', 'singer-songwriter', 'stomp and holler']"
michelle branch,2002.5,39.5,0.9798,0.1845,0.7325,0.083,2iEvnFsWxR0Syqu2JNopAd,Smash Mouth,140418,59,"['heavy christmas', 'pop christmas', 'pop punk', 'pop rock', 'post-grunge', 'punk christmas']"
mickey gilley,1980.0,82.0,0.6351,0.067,0.903,0.03,089zDeJWWSaHm6JE4V3ser,Moving Pictures,287436,71,['australian pop']
migos,2017.0,48.0,-0.988766666667,0.068,0.794666666667,0.137333333333,5OfhOoKunSnuubxxRML8J3,Mr. Big,2820,37,"['album rock', 'glam metal', 'hard rock', 'rock']"
miguel,2012.0,91.0,0.9981,0.231333333333,0.741666666667,0.0273333333333,0UeVxCKyBypjQvDCT889zt,Mr. Cheeks,138714,59,['hip pop']
mike,1987.0,58.3333333333,0.32145,0.1865,0.728,0.0855,7Bah8E0kCETqEpAHI6CPzQ,Mr. Mister,6689,40,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']"
mike jones,2005.0,92.0,-0.9754,0.04,0.869,0.091,7KBkgunlONG7LPxs93pgpp,Mr. President,97670,59,"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']"
mike oldfield,1974.0,79.0,0.1513,0.102,0.816,0.082,33W1pnW9zScZtYTnAoWnOT,Mr. Probz,22141,54,['tropical house']
mike posner,2012.33333333,41.6666666667,0.864766666667,0.154666666667,0.784666666667,0.0603333333333,3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,236409,71,"['folk-pop', 'indie folk', 'neo mellow', 'south african pop']"
mike post,1975.0,85.0,0.0,0.0,1.0,0.0,2mbvqMGpwLsakeH45p1Jrb,Mungo Jerry,4096095,78,"['british blues', 'bubblegum pop']"
mike reno,1984.0,59.0,0.982,0.237,0.687,0.077,479Yp6DvyXoIaCssAxB4QR,Murray Head,24600,51,[]
mike will madeit,2014.0,90.0,nan,nan,nan,nan,2CuzDPkRD6BJBvdWqCrt2I,Musical Youth,13893,52,[]
miley cyrus,2011.5,50.8,0.83203,0.1916,0.7281,0.08,3UVRliakQfa1pMWIsNuiZ8,Musiq Soulchild,10281,48,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'pop christmas', 'quiet storm', 'r&b', 'soul', 'urban contemporary']"
milli vanilli,1989.33333333,33.0,0.329416666667,0.185666666667,0.7025,0.112166666667,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,469411,63,"['emo', 'modern rock', 'pop punk', 'punk christmas', 'screamo']"
mims,2007.0,16.0,0.9366,0.07,0.877,0.053,3LIJJJkO7R5RasRwt7xIn5,Mystikal,2702842,78,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
minnie riperton,1975.0,13.0,0.9858,0.154,0.827,0.019,6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,237847,61,"['boy band', 'dance pop', 'europop', 'pop', 'pop christmas']"
mint condition,1992.0,48.0,0.994,0.277,0.653,0.07,7zgtJuRm0JcJpPQRjCgXT7,N2DEEP,603438,71,"['chicano rap', 'hyphy', 'west coast rap']"
miranda lambert,2012.33333333,93.0,0.322133333333,0.118,0.785333333333,0.0963333333333,3C6chBmZ9wzisBhoh8G2nK,Naked Eyes,10669,39,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
missy elliott,2001.625,45.5,0.08015,0.098125,0.807375,0.094625,3IZrrNonYELubLPJmqOci2,Nancy Sinatra,29725,51,"['brill building pop', 'folk rock', 'singer-songwriter']"
mitch ryder,1966.0,32.0,nan,nan,nan,nan,20qISvAhX20dpIbOOzGK3q,Nas,151552,63,"['dirty south rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']"
mkto,2014.0,50.0,0.8804,0.131,0.749,0.12,6KVnMm856M8CHHBCw53Ihh,Natalie Grant,1147245,75,"['ccm', 'christian alternative rock', 'christian christmas', 'christian music', 'christian rock', 'worship']"
mo thugs,1999.0,87.0,0.9527,0.093,0.834,0.073,5tTsrGPwQRWUsHR2Xf7Ke9,Natalie Cole,141260,57,"['adult standards', 'christmas', 'disco', 'jazz blues', 'jazz christmas', 'lounge', 'mellow gold', 'quiet storm', 'soft rock', 'soul', 'soul christmas', 'vocal jazz']"
moby,2001.0,33.0,0.9896,0.216,0.713,0.071,2qdONMCoDngQk0eV4Avs1i,Natalie La Rose,160723,63,[]
mocedades,1974.0,62.0,0.996,0.217,0.741,0.042,73JEBdDEFeVaOLg3y0HhBD,Natalie Merchant,87233,60,"['folk', 'folk christmas', 'folk-pop', 'lilith', 'new wave pop', 'pop christmas', 'pop rock', 'singer-songwriter']"
mokenstef,1995.0,40.0,0.9813,0.109,0.838,0.053,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,108642,54,"['dance pop', 'europop', 'neo mellow', 'pop', 'pop christmas', 'pop rock', 'post-teen pop', 'r&b']"
monica,1998.5,29.75,0.304283333333,0.1395,0.789,0.0713333333333,1LNp9f3zGm09xHq2CocjC8,Natural Selection,444911,69,[]
monifah,1998.0,77.0,0.565,0.102,0.812,0.085,1bT7m67vi78r2oqvxrP3X5,Naughty Boy,111,15,"['pop', 'tropical house']"
montell jordan,1997.5,34.25,0.981775,0.1085,0.86175,0.02975,4Otx4bRLSfpah5kX8hdgDC,Naughty By Nature,191843,67,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']"
moody blues,1986.0,91.0,0.9584,0.134,0.835,0.031,6fvN9GmMCVKb5LY0WsnjFP,Nazareth,222925,61,"['album rock', 'blues-rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']"
morris albert,1975.0,45.0,0.954,0.191,0.744,0.065,7mEIug7XUlQHikrFxjTWes,Neil Diamond,243274,58,"['adult standards', 'brill building pop', 'christmas', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
motherlode,1969.0,71.0,0.9755,0.24,0.626,0.134,7mEIug7XUlQHikrFxjTWes,Neil Diamond,406130,69,"['adult standards', 'brill building pop', 'christmas', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
mountain,1970.0,78.0,0.9213,0.107,0.877,0.017,5N6GwJzOcOY5kv8p0NjhYL,Neil Sedaka,406130,69,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll', 'rockabilly']"
mouth,1972.0,25.0,0.9913,0.155,0.825,0.02,6v8FB84lnmJs434UJf2Mrm,Neil Young,91649,56,"['album rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']"
moving pictures,1983.0,88.0,0.969,0.141,0.814,0.046,2gBjLmx6zQnFGQJCAQpRgw,Nelly,942240,71,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']"
mr big,1992.0,53.5,0.957,0.0935,0.878,0.029,2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,966245,77,"['canadian pop', 'dance pop', 'europop', 'pop']"
mr cheeks,2002.0,49.0,-0.9924,0.056,0.831,0.113,5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,928214,73,"['country', 'country christmas', 'country rock', 'nashville sound', 'outlaw country', 'texas country', 'traditional country']"
mr mister,1986.0,7.0,0.13325,0.1,0.841,0.06,6Tz0QRoe083BcOo2YbG9lV,Nena,560891,70,"['europop', 'german pop', 'new wave pop']"
mr president,1997.0,92.0,0.9933,0.114,0.872,0.014,3JxCEqL9zjKnDJgUhRuRJD,Neneh Cherry,87345,64,"['hip house', 'new wave pop', 'urban contemporary']"
mr probz,2015.0,95.0,0.9702,0.184,0.801,0.014,0RpddSzUHfncUWNJXKOsjy,Neon Trees,41620,57,"['indie pop', 'modern rock', 'neo mellow', 'pop punk', 'pop rock', 'post-teen pop']"
mumford,2013.0,52.0,-0.2266,0.118,0.774,0.108,1ZKqrja0WvbSssYNFO3lzs,New Boyz,577382,65,"['crunk', 'dance pop', 'pop rap', 'southern hip hop']"
mungo jerry,1970.0,53.0,0.9946,0.15,0.806,0.044,2y2vaJMlqKJEAW84HUf98H,The New Colony Six,189690,56,['classic garage rock']
murray head,1978.0,40.0,-0.6864,0.121,0.741,0.138,1mFX1QlezK1lNPKQJkhwWb,New Edition,565,11,"['boy band', 'dance pop', 'hip pop', 'new jack swing', 'pop christmas', 'quiet storm', 'r&b', 'soul christmas', 'urban contemporary']"
musical youth,1983.0,91.0,0.9956,0.124,0.839,0.037,55qiaow2sDYtjqu1mwRua6,New Kids On The Block,411405,59,"['boy band', 'dance pop', 'pop christmas', 'soul christmas']"
musiq soulchild,2001.5,57.5,0.99035,0.226,0.679,0.0945,4UD9XOagGdElo7BpVzLltZ,New Vaudeville Band,215485,56,"['british invasion', 'merseybeat']"
my chemical romance,2007.0,59.0,-0.9969,0.05,0.778,0.172,1L9dHbVoLLQZMQ4fFwutjo,New York City Ballet Orchestra,698,19,[]
mystikal,2000.5,63.0,-0.9987,0.0785,0.69,0.232,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,1042,43,"['indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'trap music', 'urban contemporary']"
n ii u,1995.0,96.0,0.7859,0.133,0.714,0.153,21E3waRsmPlU7jZsS13rcj,Ne-Yo,1204530,80,"['dance pop', 'hip pop', 'neo soul', 'pop', 'pop christmas', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
n sync,2000.125,48.25,0.8544125,0.153625,0.66625,0.05525,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,3178143,81,"['pop', 'post-teen pop']"
n2deep,1992.0,78.0,0.9125,0.084,0.855,0.061,480i0t8YiGc2aoOR6BeLAb,Nick Cannon,1642974,80,['pop rap']
naked eyes,1983.0,55.0,0.96765,0.26,0.695,0.045,2kzcxYyQIRbwtkwVtj48mG,Nick Gilder,13667,46,[]
nancy sinatra,1966.0,13.0,0.8351,0.075,0.889,0.036,4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,2290,35,"['dance pop', 'pop', 'pop christmas', 'post-teen pop', 'viral pop']"
nas,2002.0,78.0,-0.012,0.082,0.794,0.124,6ewMqjrF31lC8ywRsvm073,Nick Lachey,2644629,77,"['boy band', 'pop christmas']"
natalie,2005.0,70.0,0.4115,0.093,0.811,0.096,6deZN1bslXzeGvOLaLMOIF,Nickelback,54609,47,"['alternative metal', 'canadian pop', 'nu metal', 'post-grunge']"
natalie cole,1983.0,55.0,0.977975,0.31775,0.619,0.0635,1RfiRshRC2YlSG4Y1zNkAE,Nicki French,2561000,78,"['eurodance', 'hip house']"
natalie la rose,2015.0,41.0,0.9633,0.098,0.845,0.057,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,2398,34,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']"
natalie merchant,1995.66666667,56.3333333333,0.7964,0.173333333333,0.729,0.098,1SupJlEpv7RS2tPNRaHViT,Nicky Jam,9920077,91,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']"
natasha bedingfield,2006.75,44.0,0.50595,0.22325,0.718,0.05875,0IwlY33zbBXN7zlS9DP2Cj,Nico,5225548,90,"['art pop', 'art rock', 'experimental', 'experimental rock', 'melancholia', 'post-punk', 'psychedelic rock', 'singer-songwriter']"
natural selection,1991.0,32.0,0.9968,0.204,0.729,0.067,6BXionV4R0BunrFpSwIMUK,Britt Nicole,69381,60,"['ccm', 'christian alternative rock', 'christian christmas', 'christian hip hop', 'christian music', 'christian rock', 'worship']"
naughty boy,2014.0,82.0,-0.9598,0.04,0.887,0.073,0NCXrh1XOnHNp4mM0JUFJw,Nicolette Larson,212212,60,['soft rock']
naughty by nature,1994.5,75.5,0.455225,0.10525,0.809,0.08575,44azZyLI6j907fckDCg3qI,Nigel Olsson,7637,40,[]
nazareth,1976.0,23.0,0.9905,0.365,0.395,0.24,1Ha0Fz4i0d4gu5fZbhBCtH,Night Ranger,209,18,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']"
neil,1980.0,77.0,nan,nan,nan,nan,6eBYLQONaYZhZNAVK061t6,Nina Sky,143560,53,['hip pop']
neil diamond,1974.30769231,58.6923076923,0.828725,0.190833333333,0.759833333333,0.0491666666667,306JHpIRGVaQd6OltnOzUO,Nine Days,27972,60,"['neo mellow', 'pop rock', 'post-grunge']"
neil sedaka,1975.33333333,64.0,-0.2549,0.192,0.676,0.132,6olE6TJLqED3rqDCT0FyPh,Nirvana,24844,52,"['alternative rock', 'classic rock', 'grunge', 'permanent wave', 'post-grunge', 'rock']"
neil young,1972.0,17.0,0.4767,0.052,0.948,0.0,7y70dch6JuuuNnwlsOQvwW,Nitty Gritty Dirt Band,5687142,81,"['bluegrass', 'country', 'country christmas', 'country rock', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'nashville sound', 'outlaw country', 'southern rock', 'traditional country', 'traditional folk']"
nelly,2003.90909091,40.9090909091,0.284354545455,0.105272727273,0.824636363636,0.0700909090909,15Dh5PvHQj909E0RgAe0aN,Nivea,39593,55,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'r&b', 'southern hip hop', 'urban contemporary']"
nelly furtado,2003.4,43.4,0.8659,0.1134,0.8284,0.0582,0cQbJU1aAzvbEmTuljWLlF,No Doubt,181164,52,"['alternative rock', 'dance pop', 'permanent wave', 'pop christmas', 'pop rock', 'punk christmas']"
nelly p diddy,2003.0,13.0,0.9716,0.152,0.724,0.124,2tUGlReCZRMoRgl0IS79i3,No Mercy,777800,70,"['boy band', 'eurodance', 'europop', 'hip house']"
nelly paul wall,2006.0,12.0,0.9984,0.14,0.841,0.019,2Kx7MNY7cI1ENniW7vT30N,Norah Jones,14001,47,"['adult standards', 'folk christmas', 'folk-pop', 'neo mellow', 'pop christmas', 'pop rock', 'vocal jazz']"
nelson,1990.5,41.5,-0.37705,0.1145,0.7345,0.1515,4GMgdB3vwbBOc42hbXEi9p,N.O.R.E.,1444619,75,"['crunk', 'dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop']"
nena,1984.0,28.0,-0.9636,0.0,0.902,0.098,7f8LNBVXN0h35veHrpxQFL,Norman Greenbaum,85289,61,[]
neneh cherry,1989.0,36.0,0.9957,0.196,0.68,0.124,2gdX1GbQ8sljsTVwDaIpkc,Nu Flavor,18375,62,[]
neon trees,2011.0,60.0,0.541166666667,0.098,0.845333333333,0.0566666666667,2The4Ur661sLPGndcUuuLu,Nu Shooz,6190,35,['freestyle']
new boyz,2010.5,74.5,0.9636,0.1165,0.815,0.068,2DaxqgrOhkeH0fpeiQq2f4,Oasis,20910,43,"['britpop', 'modern rock', 'permanent wave', 'rock']"
new colony six,1969.0,70.0,0.9938,0.281,0.664,0.054,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,2406859,81,"['hip hop', 'indie r&b', 'neo soul', 'pop', 'pop rap', 'r&b', 'rap']"
new edition,1991.5,55.75,0.4779,0.16125,0.7285,0.11025,5b4SvpTqll0LSqJWPpXya5,Odyssey,3090767,85,"['disco', 'post-disco']"
new kids on the block,1989.33333333,53.8333333333,0.661933333333,0.142666666667,0.820333333333,0.0366666666667,4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,15944,47,"['folk-pop', 'icelandic pop', 'indie folk', 'indie pop', 'metropopolis', 'modern rock', 'stomp and holler']"
new vaudeville band,1966.0,18.0,0.0,0.0,1.0,0.0,6EHdKd4m8DzNf9NhVeJSVI,Ohio Express,2069760,73,['bubblegum pop']
new york city,1973.0,46.0,0.9694,0.169,0.79,0.04,6m30rs1IQqnWqV5nKMpU7U,Ohio Players,5003,32,"['chicago soul', 'classic funk rock', 'deep funk', 'disco', 'funk', 'jazz funk', 'memphis soul', 'motown', 'post-disco', 'quiet storm', 'soul', 'soul blues', 'southern soul']"
next,1998.2,60.4,0.99632,0.2258,0.7248,0.0496,1BMb6sQJVkmUyCuodmRs2g,Oleta Adams,166872,55,"['quiet storm', 'soul christmas']"
neyo,2009.0,59.4545454545,0.25469,0.2386,0.6684,0.093,6TLwD7HPWuiOzvXEa3oCNe,Oliver Tree,38502,54,[]
niall horan,2017.0,32.0,-0.8138,0.177,0.655,0.168,5OyoCvyau6TiGqcCKnDBCR,Ollie,25354,62,"['deep underground hip hop', 'underground pop rap']"
nick cannon,2004.0,80.0,0.9921,0.097,0.872,0.031,3whuHq0yGx60atvA2RCVRW,Olly Murs,13757,55,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'talent show']"
nick gilder,1978.0,22.0,0.4626,0.082,0.841,0.077,0f5nVCcR06GX8Qikz0COtT,Omarion,1459586,72,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']"
nick jonas,2015.33333333,57.3333333333,0.409766666667,0.181666666667,0.707333333333,0.111,5MouCg6ta7zAxsfMEbc1uh,OMI,894580,69,[]
nick lachey,2006.0,54.0,-0.536,0.068,0.839,0.092,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,368700,69,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']"
nickelback,2006.18181818,45.6363636364,0.508481818182,0.124727272727,0.792909090909,0.0824545454545,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,8988494,84,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop christmas', 'pop rap', 'pop rock']"
nicki french,1995.0,19.0,0.9971,0.172,0.773,0.055,10Khz9BDdDT2mzm3330Cvu,Onyx,4202891,83,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
nicki minaj,2012.5,45.125,-0.4057125,0.12425,0.73825,0.1375,7wJ9NwdRWtN92NunmXuwBk,Orchestral Manoeuvres In The Dark,110876,55,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']"
nicky jam,2015.0,96.0,-0.9977,0.015,0.757,0.228,0yNy8fi1yBBq526E6mx4Zs,Orianthi,178017,62,['candy pop']
nico,2014.0,14.0,-0.9899,0.093,0.765,0.142,1667U2YoucgG5Pdvm2M59c,Orleans,35105,44,"['album rock', 'bubblegum pop', 'classic rock', 'folk rock', 'mellow gold', 'soft rock', 'southern rock']"
nicole,1998.0,41.0,0.9833,0.142,0.793,0.065,1Zatb2YN4erBOoSivOXc0o,O.T. Genasis,26092,49,"['dwn trap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
nicolette larson,1979.0,41.0,0.0,0.0,0.0,0.0,60df5JBRRPcnSpsIMxxwQm,Otis Redding,443364,67,"['chicago soul', 'christmas', 'classic funk rock', 'classic rock', 'folk rock', 'funk', 'jazz blues', 'memphis soul', 'quiet storm', 'singer-songwriter', 'soul', 'soul blues', 'soul christmas', 'southern soul']"
nigel olsson,1979.0,96.0,0.1779,0.14,0.716,0.143,4shJEGZKQVozvpoFHQJ71A,Otown Marco,975200,71,['deep underground hip hop']
night ranger,1984.33333333,79.0,0.863166666667,0.125,0.826333333333,0.049,1G9G7WwrXka3Z1r7aIDjI7,OutKast,1739,34,"['dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']"
nina sky,2004.0,22.0,0.9794,0.065,0.935,0.0,07QEuhtrNmmZ0zEcqE9SF6,Owl City,881921,77,"['modern rock', 'neo mellow', 'pop punk', 'pop rock', 'post-teen pop']"
nine days,2000.0,35.0,-0.9929,0.106,0.693,0.201,7jM2XoJBKhdL8oNnDr4re9,The Ozark Mountain Daredevils,1366397,72,"['classic rock', 'country rock', 'soft rock', 'southern rock']"
nirvana,1992.0,32.0,-0.917,0.143,0.648,0.209,59wfkuBoNyhDMQGCljbUbA,Diddy,31377,43,"['crunk', 'dance pop', 'dirty south rap', 'east coast hip hop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'trap music']"
nitty gritty dirt band,1971.0,44.0,0.453,0.067,0.856,0.077,3Y5abCLsMxsOLaZ8rYusSR,Pablo Cruise,465099,76,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'soft rock', 'southern rock']"
nivea,2003.0,38.0,-0.9972,0.009,0.827,0.163,0WNQHJ6HeMlIxyjPQ2PrF5,Pacific Gas & Electric,24591,42,[]
no doubt,2001.5,54.5,0.8691,0.173,0.772333333333,0.0546666666667,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,1992,26,"['emo', 'modern rock', 'pop punk', 'vegas indie']"
no mercy,1996.5,39.0,0.9909,0.163,0.788,0.049,4RddZ3iHvSpGV4dvATac9X,Papa Roach,3744942,84,"['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'rap metal', 'rap rock', 'rock']"
norah jones,2003.0,97.0,0.5719,0.075,0.869,0.056,33W24YuaMUEk85MwRX6cRs,Paper Lace,1781257,77,['bubblegum pop']
