id,artistid,artist,title,compound_score
101647,8872,The Rock Steady Crew,Uprock,-0.6183
101648,8873,The Rocking Dildos,16 Inch Motherfucker,-0.9274
101663,8874,The Rocky Horror Picture Show,Damn It Janet,0.994
101671,8875,The Rocky Horror Show,Damn It Janet,0.994
101675,8876,The Rolling Stones,Flip The Switch,0.9702
101676,8877,The Romantics,Talking In Your Sleep,0.8779
101677,8878,The Ronettes,The Time Of My Life,0.0232
101678,8879,The Roots Feat. Erykah Badu,Get It On Tonite,0.6863
101681,8880,The Rotation,Goody My Love,0.9726
101682,8881,The Samples,14th And Euclid,-0.5267
101738,8882,The Sandpipers,Guantanamera,0.8271
101739,8883,The Scorpions,Still Loving You,0.9871
101740,8885,The Shacklefords,Muddy,0.4215
101741,8886,The Shadows,Let Me Be The One,0.7096
101742,8887,The Shangri-las,Leader Of The Pack,-0.5915
101743,8888,The Shirelles,Will You Love Me Tomorrow,0.9934
101744,8889,The Shorts,Comment Ca Va,-0.9584
101746,8890,The Sisters Of Mercy,A Rock And A Hard Place,-0.1391
101762,8891,The Smashing Pumpkins,Bodies,-0.947
101776,8892,The Smiths,Bigmouth Strikes Again,-0.836
101791,8893,The Sparks,When Do I Get To Sing &quot;my Way&quot;,-0.7096
101792,8894,The Spinners,Cupid/i've Loved You For A Long Time,0.993
101793,8895,The Steam And Jeronimo,Na Na Hey Hey Kiss Him Goodbye,0.8812
101794,8896,The Steve Miller Band,The Joker,0.9901
101795,8897,The Stranglers,All Day And All Of The Night,0.6696
101799,8898,The Stylistics,Can't Give You Anything (but My Love),0.9464
101802,8899,The Supertroupers,Thank Abba For The Music,0.9602
101803,8900,The Surfers,Windsurfin',0.8271
101804,8901,The Sweet,Action,0.5859
101813,8902,The Symbol,The Most Beautiful Girl,0.9913
101814,8903,The Tamperer Feat. Maya,Feel It,0.953
101816,8904,The Teens,Eloise,0.9593
101822,8905,The Temptations,My Girl,0.5759
101824,8906,The The,Angels Of Deception,0.683
101856,8907,The Three Degrees,Get Your Love Back,0.9924
101859,8908,The Tokens,The Lions Sleeps Tonight,0.7688
101860,8909,The Traveling Wilburys,End Of The Line,0.9123
101863,8910,The Tremeloes,Here Comes My Baby,0.0258
101864,8911,The Tremoloes,(call Me) Number One,0.8353
101871,8912,The Trendsetters,Nur Du Und Ich,-0.765
101872,8913,The Troggs,Wild Thing,0.8555
101873,8914,The Twins,Ballet Dancer,0.9648
101876,8915,The Unoutspeakables,T&amp;uuml;rsteher Blues,-0.8724
101877,8916,the used,A Box Full Of Sharp Objects,0.971
101887,8917,The Vapors,Turning Japanese,0.6808
101888,8918,The Verve,Already There,0.7351
101892,8919,The Walker Brothers,The Sun Ain't Gonna Shine Anymore,-0.3489
101893,8920,The Wallflowers,6th Avenue Heartache,0.4767
101929,8921,The Way,Fastball,0.5473
101930,8922,The Weather Girls,I'm Gonna Wash That Man Right Outa My Hair A.d. Musical &quot;south,-0.9268
101932,8923,The Whispers,And The Beat Goes On,0.9941
101933,8924,The Who,Anytime You Want Me,0.9558
101983,8925,The Windows,How Do You Do ?,0.9419
101985,8926,The Wombles,Banana Rock,0.9655
101987,8927,The Wonders,That Thing You Do,0.6082
101988,8928,Theatre Of Ice,Christina,-0.9013
102000,8929,Theatre Of Tragedy,...a Distance There Is...,-0.5403
102037,8930,Thelma Houston,Don't Leave Me This Way,0.9931
102038,8931,Them,It's All Over Now,0.2023
102039,8932,Theme Song,Fresh Prince Of Bel-air,0.2926
102040,8933,Then Jerico,Big Area,-0.5155
102041,8934,Therapy,14&gt; Brainsaw,-0.9953
102076,8935,Therapy',You Are My Sunshine,0.7579
102077,8936,Thergothon,Elemental,-0.5659
102081,8937,Therion,A Suburb To Hell,-0.7717
102160,8938,They Might Be Giants,[ Untitled],0.9415
102269,8939,Thin Lizzy,Angel from The Coast,0.7579
102321,8940,Think About Mutation,Ganglords,-0.9783
102329,8941,Think Tree,Hire A Bird,0.8191
102330,8942,Thinkman,A Slow Game,0.9796
102345,8943,Third Day,Agnus Dei,0.7506
102368,8944,Third Eye Blind,10 Days Late,-0.128
102417,8945,Third Moon,Crimson Crescent,0.1779
102425,8946,Thirdmoon,Aquis Submersus,-0.8807
102441,8947,This Ascension,Alex Kidd,0.9042
102450,8948,This Mortal Coil,Bitter,0.9062
102465,8949,Thomas Aiterwegmair,Bobbies Song,-0.8439
102466,8950,Thomas D,Liebesbrief,-0.9955
102468,8951,Thomas D And Franka Potente,Wish,0.9726
102469,8952,Thomas D.,Liebesbrief,-0.9996
102472,8953,Thomas D. Feat. Die andauml;rzte,Sie Hacken Auf Mir Rum,-0.969
102473,8954,Thomas Dolby,She Blinded Me With Science,0.872
102474,8955,Thomas Fritsch,Der Draht In Der Sonne,-0.8316
102475,8956,Thomas L.,Die Obgrendn M&amp;uuml;chpackln,0.8555
102476,8957,Thomas Lola,Evidence,0.9243
102482,8958,Thomas Ray,Adam And I,0.9869
102500,8959,Thomas Rufus,Walking The Dog,-0.5994
102501,8960,Thomas Strasser,&amp;uuml;ber Die Liebe,-0.9892
102502,8961,Thomas Timmy,Dying Inside To Hold You,-0.6671
102503,8962,Thompson Richard,Backlash Love Affair,0.9325
102547,8963,Thompson Richard Linda,Georgie On A Spree,0.4678
102554,8964,Thompson Sue,James (hold The Ladder Steady),-0.0439
102559,8965,Thompson Twins,Doctor ! Doctor !,0.943
102566,8966,Thorn Tracey,The Hunter Gets Captured By The Game,0.6608
102567,8967,Thorogood George,What A Price,0.9541
102568,8968,Thou Art Lord,Experimental Magic,-0.872
102574,8969,Three 6 Mafia,Act Like You Know Me,0.9981
102586,8970,Three Degrees,Dirty Ol' Man,0.7934
102587,8971,Three Dog Night,Black And White,0.8442
102602,8972,Three Lights,Nagareboshi He,0.997
102603,8973,Threnody,As The Heavens Fall,-0.8999
102632,8974,Throbbing Gristle,Convincing People,-0.933
102638,8975,Throne Of Ahaz,A Winter Chant,-0.1027
102650,8976,Throwing Muses,A Feeling,0.128
102735,8977,Thum Pam,Love Sees,0.8377
102736,8978,Thunder,An Englishman On Holiday,0.8781
102747,8980,Thunderhawk,The Cowboy Way,0.9042
102748,8981,Thursday,!1100,0.7184
102760,8982,Thy Repentance,Before The Awakening,0.128
102763,8983,Thy Serpent,Calm Blinking,0.6602
102771,8984,Thyrfing,A Great Man's Return,-0.4215
102781,8985,Tiamat,25th Floor,-0.7096
102838,8986,Tic Tac Toe,Album,-0.9997
102868,8987,Tic Tac Toe   Sara @,Nie Wieder,-0.5994
102869,8988,Tiemx Social Club,Rumors,0.3685
102870,8989,Tiffany,All This Time,0.849
102896,8990,Tigh Fight,Fantasy Island,0.9805
102898,8991,Tikaram Tanita,Any Reason,0.8319
102954,8992,Til Tuesday,Voices Carry,-0.2843
102956,8993,Till And Obel,Aber Bitte Mit Sahne,-0.8316
102965,8994,Tillis Pam,Better Off Blue,0.9044
102974,8995,Tillotson Johnny,Dreamy Eyes,0.99
102977,8996,Tilt,Acathasia,0.4939
103021,8997,Tim Curry,I Do The Rock,0.9673
103022,8998,Tim Mcgraw,40 Days & 40 Nights,0.9493
103101,8999,Tim Reckmann,Different Colours,0.9259
103105,9000,Timbaland,Here We Come,0.9939
103107,9001,Timbaland &amp; Magoo,15 After Da' Hour,-0.8042
103142,9002,Timbaland And Magoo,Clock Strikes (remix),0.9755
103145,9003,Time Bandits,I'm Specialized In You,-0.6986
103146,9004,Timm Peka And Cortina,Mucho Amore,-0.7243
103147,9005,Timmy T,One More Try,0.9717
103148,9006,Timmy T.,One More Try,0.7755
103149,9007,Timoria,2020 (duemilaventi),-0.5267
103190,9008,Timpuri Noi,Tanta,0.7256
103191,9009,Tin Machine,A Big Hurt,0.6808
103204,9011,Tina And Ike Turner,It's Gonna Work Out Fine,0.9899
103205,9012,Tina Arena,Aller Plus Haut,-0.7184
103277,9013,Tina Arena  Marc Anthony,I Want To Spend My Lifetime Loving You,0.9928
103278,9014,Tina Arena And Marc Anthony,I Want To Spend My Lifetime Loving You,0.9836
103279,9015,Tina Charles,Dance Little Dance,0.3544
103283,9016,Tina Rainford,Charly Boy,0.7988
103287,9017,Tina Turner,(darlin') You Know I Love You,0.9774
103369,9018,Tina Turner And David Bowie,Tonight,0.9674
103370,9019,Tina Turner And Rod Stewart,It Takes Two,0.9715
103371,9020,Tina York,Gib Dem Gl&amp;uuml;ck Eine Chance,-0.9485
103376,9021,Tiny Hat Orchestra,Muse,-0.2023
103377,9022,Tippin Aaron,Everything I Own,0.8617
103389,9023,Tiro De Gracia,0pyo,-0.7579
103403,9024,Tiroler Echo,A Fescher Ziachn Klang,-0.8834
103405,9025,Tiroler Herzensbrecher,Amore In Den Bergen,-0.9776
103406,9026,Tism,Been Caught Wankin',-0.8042
103413,9027,Tisner Buam And Marita,Die Ganz Kleinen Traeume,-0.7579
103414,9028,Titan Force,Blaze Of Glory,-0.9755
103429,9029,Titanic,Another Day,0.9219
103437,9030,Titas,A Melhor Forma,-0.8402
103545,9031,Titiyo,Come Along,0.9688
103546,9032,Tito And Tarantula,After Dark,-0.7059
103547,9033,TitoAndtarantula,Love In My Blood,0.9896
103548,9034,Tj,Waking Up To My Feelings,0.9575
103553,9035,Tj Dracula Shivas,M&#250;sica De Acampamento,0.1531
103557,9036,TLC,3d,0.9255
103623,9037,Tls Chorus,Teeny Little Superguy,-0.7629
103624,9038,Tnt Experience,I Believe In Me,0.3022
103627,9040,Toad The Wet Sprocket,All I Want,0.8992
103678,9041,Toadies,Happyface,-0.8704
103684,9042,Tobsucht,Zum Lachen In Den Keller Gehen,-0.9874
103685,9043,Toby Keith,A Little Less Talk & a Lot More Action,0.0094
103735,9044,Tocotronic,17,-0.9136
103819,9045,Todd Anthony,We Use To Dance In The Morning,-0.296
103820,9046,Todd Rundgren,A Dream Goes on Forever,0.9327
103869,9047,Toe To Toe,Think,0.8214
103870,9048,Tokens,The Lion Sleeps Tonight,0.9631
103871,9049,Tolkki Timo,Soldiers Prayer,-0.974
103872,9050,Toller Paula,Derretendo Sat&#233;lites,0.8402
103873,9051,Tom Angelripper,Ballermann 666,-0.9136
103887,9052,Tom Angelripper And Onkel Tom,Altbierlied,-0.9954
103892,9053,Tom Astor,Amanda,-0.5386
103909,9054,Tom Cochran,Life Is A Highway,0.9789
103910,9055,Tom Hagen,Der Alte Baum Im Garten,-0.9803
103911,9056,Tom Johnston,Where Are You Tonight,-0.2023
103912,9057,Tom Jones,A Boy from Nowhere,0.1531
103941,9058,Tom Jones And Mousse T.,Sesx Bomb,0.8944
103942,9059,Tom Jones And Stereophonics,Mama Told Me Not To Come,0.9896
103943,9060,Tom Lehrer,Christmas Carol,0.8577
103945,9061,Tom Mcrae,One More Mile,-0.6486
103946,9062,Tom Petty,A Change of Heart,0.7845
104002,9063,Tom Petty And The Heartbreakers,All Or Nothin',-0.7278
104023,9064,Tom T. Hall,A Million Miles to The City,0.952
104072,9065,Tom Waits,Innocent when You Dream,0.9413
104075,9066,Tomlinson Michael,All Is Clear,0.9929
104127,9068,Tommy 16,Last Days Of May,-0.2125
104128,9069,Tommy James And The Shondells,Crimson And Clover,0.9081
104134,9070,Tommy Ohrner,Rock'n' Roll In Old Blue Jeans,0.8509
104135,9071,Tommy Piper,Jesahel,0.8586
104136,9072,Tommy Steiner,Cherchez La Femme,0.8528
104143,9073,Ton Steine Scherben (rio Reiser),Wir M&amp;uuml;ssen Hier Raus!,-0.9686
104145,9075,Tone Loc,Funky Cold Medina,0.9915
104147,9076,Tones On Tail,Christian Says,0.5426
104148,9077,Toni,M&amp;auml;dchen Mit Roten Haaren,-0.9264
104149,9078,Toni Basil,Mickey,-0.7634
104150,9079,Toni Braxton,A Better Man,0.9539
104206,9080,Toni Childs,Don't Walk Away,-0.8117
104208,9081,Tonic,Bigot Sunshine,0.1779
104222,9082,Tony,Fr&amp;auml;ulein Annette,-0.9575
104228,9083,Tony Carey,A Room With A View,0.5859
104231,9084,Tony Christie,Amarillo,0.9812
104237,9085,Tony Cottura,Da Party Boon,0.5562
104240,9086,Tony Esperanto,Papa Chico,0.9697
104241,9087,Tony Holiday,Den Appetit Kannst Du Dir Holen,-0.9136
104249,9088,Tony Marshall,Allein,-0.969
104265,9089,Tony Marshall And Roberto Blanco,Resi,-0.9136
104266,9090,Tony Renis,Quando Quando Quando,0.3129
104267,9091,Tony Rich Project,Billy Goat,0.2096
104272,9092,Tony Weller And The Serenaders,Terry,0.9147
104273,9094,Too Many Cooks,19-8 Hutchinson,0.8574
104284,9095,Too Much Joy,Clowns,-0.7242
104294,9096,Too Short,Ain't No Bitches,-0.9863
104304,9097,Tool,4 Degrees,0.8779
104358,9098,Top Carrots,Ghostbusters,0.6696
104364,9099,Topas,Alasca,-0.4767
104366,9100,Toploader,Achilles Heel,0.9972
104379,9102,Tops,F&amp;uuml;r Immer Du,-0.5994
104382,9103,Torch,Build Me Up Buttercup,0.1027
104383,9104,Torfrock,Beinhart,-0.9114
104384,9105,Tori Amos,1000 Oceans,-0.9217
104487,9106,Toronto Rhythmaires,Wedding Bells Are Breaking Up That Old Gang Of Mine,0.8979
104488,9107,Torroja Ana,A Contratiempo (bottomless),-0.4939
104493,9108,Torsten Qualmann,Ich H&amp;auml;tte Dich Gerettet,-0.8313
104495,9109,Total,Can't You See?,0.9533
104500,9110,Total Chaos,Babylon,-0.7767
104524,9111,Total Feat. Black Rob,What About Us,0.9541
104525,9112,Total Touch,Back In The Groove,0.9649
104539,9113,Toten Hosen,10 Kleine J&#228;germeister,-0.9694
104576,9114,Totenmond,Die Schlacht,-0.9403
104586,9115,Toto,2 Hearts,0.7725
104637,9116,Toto Cotugno,L'italiano,-0.4871
104639,9117,Toucan Jamme,Mrs. Potiphar,0.9178
104642,9119,Touch&#233;,Music Is The Food Of Love,0.9933
104647,9120,Tourists,I'm Going To Change My Mind,-0.3191
104653,9121,Tovey Frank,Concrete,0.9799
104661,9122,Tower Of Power,Ball And Chain,-0.8712
104664,9123,Town Pants,Gallant 40 Twa,0.9235
104670,9124,Townes Van Zandt,Flyin' Shoes,0.128
104671,9125,Townshend Pete,A Friend Is A Friend,0.7488
104691,9126,Toxoplasma,Akkord,-0.9136
104730,9127,Toy Box,Tarzan &amp; Jane,0.9787
104731,9128,Toy Dolls,500 Miles,0.8807
104766,9129,Toy Subs,Apathy 101,-0.7726
104781,9130,Toya,Book Of Love,0.9956
104795,9131,Toyah,All In A Rage,-0.9914
104835,9132,Toybox,Ratzan &amp; Jane,0.9787
104836,9133,Toys,Lover's Concerto,0.9494
104837,9134,Tozzi Umberto,Quasi Quasi,-0.296
104838,9135,Tozzy And Raff,Gente Di Mare,-0.5574
104839,9136,T'pau,China In Your Hand,-0.4419
104840,9137,Tq,All Of My Life,0.9891
104863,9138,Trace Adkins,I'm Gonna Love You Anyway,0.9637
104865,9139,Tracey Ullman,Bobby's Girl,0.7778
104868,9140,Tracie Spencer,Symptomes Of True Love,0.9924
104869,9141,Tracy Bonham,Mother Mother,0.9508
104870,9142,Tracy Byrd,Cowgirl,0.9661
104872,9143,Tracy Chapman,A Hundred Years,-0.6151
104951,9144,Tracy Lawrence,Alibis,0.3612
104956,9146,Trademark,Amazed,0.9865
104979,9147,Traditional,Abc,-0.5994
105207,9148,Traffic,"(roamin Thru The Gloamin' With) 40,000 Headmen",0.8276
105236,9149,Trail Of Tears,Enigma Of The Absolute,-0.8127
105246,9150,Train,Blind,-0.9649
105271,9151,Tramonto,Io Che Scambio Lalba Col,-0.8807
105272,9152,Trans Atlantic Crush,Baby Goodbye,0.9498
105279,9153,Trans X,3-d Dance,0.6124
105282,9154,Transister,Day #1,0.5514
105290,9155,Translucent,Shutup And Listen,-0.1058
105291,9156,Transmetal,Abysmal Emptiness,-0.9829
105301,9157,Transplants,California Babylon,0.9796
105302,9158,Transvision Vamp,Tell That Girl To Shut Up,0.9975
105303,9159,Trash Can Sinatras,Bloodrush,-0.5897
105329,9160,Traste Lind&#233;ns Kvintett,Cecilia,-0.7003
105351,9161,Traveling Wilburys,7 Deadly Sins,0.4767
105369,9162,Travellin Strawberries,De Kj&#230;re Minner,0.6369
105382,9163,Travelling Wilburys,End of The Line,0.9382
105386,9164,Travers Pat,Rock'n'roll Susie,-0.4297
105387,9165,Travis,1922,-0.8184
105458,9166,Travis Randy,Diggin' Up Bones,0.481
105470,9167,Travis Tritt,Country Ain't Country,-0.9612
105481,9168,Treble Charger,Case In Fact,-0.9571
105501,9169,Trees,The Garden Of Jane Delawney,-0.875
105502,9170,Tremeloes,Silence Is Golden,0.8365
105503,9171,Trenchcoats,The Ebb And The Flow,0.1154
105504,9172,Trestl Michael,Zombies Alive,-0.99
105505,9173,Trevino Rick,Bobbie Ann Mason,-0.34
105508,9174,Tribe,Abort,0.743
105521,9175,Trick Daddy,Change My Life,0.987
105528,9176,Trickett Ed,Ambletown Home Dearie Home,0.9161
105529,9177,Tricky,6 Minutes,0.264
105600,9178,Trik Turner,Existence,-0.7015
105606,9179,Trina,I'll Always,0.9864
105609,9180,Trini Lopez,La Bamba,-0.7783
105610,9181,Trin-i-tee,God's Blessing,0.9657
105619,9182,Trio,Broken Hearts For You And Me,0.2764
105632,9184,Trio Rio,I'm Still In Love With You,0.9872
105634,9185,Triplea,Look On,0.7269
105635,9186,Triplets,You Don't Have To Go Home Tonight,0.9802
105636,9187,Tripping Daisy,Bang,0.9547
105659,9188,Trisha Yearwood,How Do I Live?,0.1476
105662,9189,Trisha Yearwood Feat. Garth Brooks,In Another's Eyes,0.3769
105663,9190,Tristania,...of Ruins And A Red Nightfall,-0.9517
105681,9191,Tristitia,Ashes Of The Witch,0.7351
105696,9192,Tritt Travis,Anymore,-0.9729
105697,9193,Triumph,Don't Love Anybody Else But Me,0.9868
105710,9194,Trix,Fantasy,0.0772
105711,9195,Trixi And Udo,Ich Bin In Muenchen Verliebt,-0.9708
105712,9196,Trixter,As The Candle Burns,0.8847
105730,9197,Troccoli Kathy,Call Out To Me,0.7828
105733,9198,Troggs,Dust Bowl,0.8235
105736,9199,Troll,I Et Hedensk Land,-0.5574
105740,9200,Troop,All I Do Is Think Of You,0.9679
105741,9201,Trout Fishing In America,11 Easy Steps,-0.9612
105783,9202,Trout Walter,To Begin Again,0.9107
105784,9203,Troutman Roger,I Want To Be You Man,0.9728
105785,9206,Truck Stop,1000 Meilen Staub Auf Uns'ren Stiefeln,-0.936
105804,9207,Trude Heer,Ich Will Keine Schokolade,-0.9569
105805,9208,Trude Herr,Ich Will Keine Schokolade,-0.9569
105807,9209,Trumbleweeds,Somewhere Between,0.9482
105809,9210,Trust,Certitude... Solitude... (3:58),-0.3736
105819,9211,Tsatthoggua,2000 V Kum,-0.9771
105834,9213,Tubes,What Do You Want From Life,0.9606
105835,9214,"Tubes, The",Talk To Ya Later,0.1139
105836,9215,Tucker Leslie,In This Room,0.9786
105837,9216,Tucker Tanya,One Love At A Time,0.9601
105838,9217,Tuesdays,Changing The Moods,0.7848
105845,9219,Tulus,Grave,-0.2732
105848,9220,Tura Satana,Dry,0.9595
105852,9221,Turin Brakes,Little Brother,-0.296
105853,9222,Turk,It's In Me,0.945
105855,9223,Turk Roy,Mean To Me,0.8176
105856,9224,Turkish,I'am A Big Big Girl,-0.6705
105857,9225,Turner Tina,Ask Me How I Feel,-0.9829
105882,9226,Turos Tutti,Sauerland,-0.6808
105883,9227,Turtles,Elenore,0.9799
105886,9228,Tuxedomoon,Bonjour Tristesse,0.8225
105894,9229,Tv Theme,Great American Hero,0.644
105895,9230,Tv-2,Der G&#229;r Min Klassel&#230;rer,0.2263
105896,9231,Twain Shania,Come On Over,0.8074
105909,9232,Tweet,Always Will,0.9592
105922,9233,Twelfth Night,Art And Illusion 3:44,-0.3818
105944,9234,Twenty 4 Seven,Is It Love,0.9786
105949,9235,Twila Paris,Celebration,0.8225
105965,9236,Twilight Ophera,Opera 666: The Whore,0.8937
105971,9237,Twin Obscenity,Dark Millennium's End,-0.9637
105987,9238,Twist Of Fate,The Way It Is,-0.1027
105988,9239,Twista,Feels So Good,0.6123
105991,9240,Twisted Perfection,Sparrow,0.9504
105992,9241,Twisted Sister,I Want This Night (to Last Forever),0.7788
105994,9242,Twitty Conway,Joni,0.9869
105995,9243,Twiztid,Anotha Smoke Break,-0.9911
106008,9245,Two In One,Destiny,0.4215
106015,9247,Two Nice Girls,Eleven,0.98
106034,9248,Two Nu,Dds Blues,0.1978
106036,9249,Two Of Us,Generation Swing,0.9521
106039,9251,Twyman James,Prayer Of St. Francis,0.8591
106040,9252,Tycoon,A Little Damage Done,-0.9787
106052,9253,Tygers Of Pan Tang,Love Potion Number Nine,0.8832
106053,9254,Tyketto,Ain't That Love,-0.9067
106073,9255,Tyla,All You Had,0.9796
106101,9256,Tyler Bonnie,A Rockin' Good Way,0.9964
106119,9257,Tyler Stephen,Animal Cracker,0.426
106120,9258,Type 0 Negative,Black No. 1 (little Miss Scare-all),0.6908
106129,9259,Type O Negative,All Hallows Eve,0.9691
106179,9260,Typically Tropical,Barbados,0.9737
106180,9261,Tyrese,Ain't Nothin' Like A Jones,0.9684
106206,9262,Tyson Ian,Lights Of Laramie,0.7539
106210,9263,U 2,A Sort Of Homecoming,-0.8779
106250,9264,U 2 And B.b. King,When Love Comes To Town,0.9948
106251,9265,U 96,Energie,-0.9939
106254,9266,U. D. O.,Animal House,-0.802
106304,9267,U.N.K.L.E.,Be There,-0.9643
106316,9268,U.n.s. 5,Cats And Dogs,-0.91
106319,9269,U2,11 O'clock Tick Tock,-0.8591
106528,9270,Ub 40,Can't Help Falling In Love,0.9744
106535,9271,Ub 40 And Chrissy Hynde,I Got You Babe,0.9616
106536,9272,UB40,All I Want to Do,0.979
106589,9273,Udo,Bad Luck,-0.8643
106600,9274,Udo Jauuml;rgens,5 Minuten Vor 12,-0.9971
106644,9275,Udo Jauuml;rgens Und Jenny,Du Lebst Nur Einmal,-0.9769
106645,9276,Udo Jauuml;rgens Und Jenny Jauuml;rgens,Liebe Ohne Leiden,-0.9563
106646,9277,Udo Lindenberg,16 Jahr',-0.9774
106666,9278,Udo Lindenberg And Das Panik Orchester,Leider Nur Ein Vakuum,-0.9761
106668,9279,Udo Lindenberg And Pascal,Wozu Sind Kriege Da,-0.9447
106669,9280,Udo Lindenberg Feat. Freundeskreis,You Can't Run Away,-0.9666
106670,9281,UFO,Ain't Life Sweet,0.9652
106720,9282,Uggla Magnus,Bli Gay,-0.8126
106730,9283,Ugly Kid Joe,10-Oct,-0.875
106774,9284,Ugly Kid Joe (harry Chapin),Cat's In The Cradle,0.9966
106775,9285,Uhp,Giorno Senza Tempo,0.34
106779,9286,Uk,Thirty Years,-0.4939
106780,9287,Ukw,Hey Matrosen,-0.8762
106783,9288,Ulla Bastian,Ich Brauch Dich,-0.9485
106785,9289,Ulla Meinecke,Hei&amp;szlig;er Draht,-0.7454
106786,9290,Ulla Norden,Liebe,-0.9674
106792,9291,Ulli Martin,Monika,-0.9508
106793,9292,Ullman Tracey,Breakaway,-0.9988
106794,9293,Ultimate Kaos,Casanova,0.99
106796,9294,Ultimate Sacrifice,Doesn't Do Much For Me,-0.8305
106804,9295,Ultimus Censor,Die Welt,-0.9555
106805,9296,Ultra,Afterlife,0.2898
106820,9297,Ultra Bra,Helsinki,-0.4215
106840,9298,Ultra Nate,Any Ole Love,0.6302
106851,9299,Ultraje A Rigor,N&#243;s Vamos Invadir Sua Praia,-0.5859
106854,9300,Ultravox,Dancing With Tears In My Eyes,-0.296
106859,9301,Ulver,A Memorable Fancy 1,-0.9022
106896,9302,Umberto Tozzi,Ti Amo,-0.8439
106898,9303,Umbral Presence,Atazoth,-0.3085
106903,9304,Unanimated,A Wind Of A Dismal Past,-0.8671
106919,9305,Unbekannt,A Love Like This,0.989
106999,9306,Uncle Kracker,Aces &amp; 8's,-0.9724
107018,9307,Uncle Sam,Baby You Are,0.9802
107019,9308,Uncle Tupelo,Acuff-rose,-0.34
107061,9309,Undead,A Life Of Our Own,-0.4486
107083,9310,Under Black Clouds,As Blackness Comes,-0.9092
107091,9311,Under Gravity,I Can't,0.6369
107094,9312,Undercover,Baker Street,-0.9249
107096,9313,Underground Kingz,One Day,-0.9829
107097,9314,Undertaker,Dark Side,0.5067
107098,9315,Underworld,8-ball,0.2732
107153,9316,Unhinged,Abjure,-0.8122
107164,9317,Unholy,...of Tragedy,-0.8827
107194,9318,Unholy Bands From The Holyland,Cerebral Coma - Unholy War,-0.765
107202,9319,Uninvited,What God Said,0.9825
107203,9320,Union Express,Ring A Ring A Roses,0.1779
107204,9321,Union Underground,Across The Nation,0.9857
107210,9322,United Balls,Ein Lied Geht Um Die Welt,-0.9977
107212,9323,United Kingdom,Caesar's Palace Blues (4:42),0.5572
107218,9324,United Youngstars,A Place That Ought To Be,0.8555
107220,9325,Unknown,A Bird In A Gilded Cage,0.9854
107476,9326,Unleashed,...and The Laughter Has Died,0.1513
107528,9327,Unloco,Becoming I,-0.0516
107538,9328,Unlord,Blackbird,0.128
107548,9329,UNLV,Don't U Be Greedy,0.6328
107550,9330,Unsung Zeros,Always It Will Be The Same,0.8591
107559,9331,Untitled,Death,0.2462
107560,9332,Untouchabl(u)es,I Feel Good (i Got You),0.9977
107578,9334,Unwritten Law,"Actress, Model...",0.9647
107600,9335,Up With People,Changing Colors,0.7912
107601,9336,Upt,Spam,-0.6492
107603,9337,Uranium 235,Bleed My Disease,-0.9517
107612,9338,Urban Cookie Collective,The Key: The Secret,0.34
107613,9339,Urban Dance Squad,(credits),0.1027
107626,9340,Ure Midge,Little One,0.8689
107628,9341,Urge,Brainless,-0.9759
107631,9342,Urge Overkill,Crown Of Laffs,0.7096
107642,9343,Urh,Ismeretlen Katona,0.8741
107649,9344,Uriah Heep,A Right to Live,-0.4993
107719,9345,Us 3,Cantaloop (flip Fantasia),0.8834
107720,9346,Usa For Africa,We Are The World,0.9661
107721,9347,Uschi Bauer,M&amp;uuml;tterlein,-0.8807
107723,9348,Uschi Glas,Wenn Dein Herz Brennt,-0.9708
107724,9349,Used,A Box Full of Sharp Objects,0.7655
107733,9350,Used Cars,Back On Our Own,0.091
107743,9351,Usher,Bedtime,0.9624
107800,9352,Usher And Monica,Slow Jam,0.9935
107801,9353,Usher David,F Train,-0.0215
107808,9354,Usher Usher,Nice And Slow,0.9013
107812,9356,Ute Berling,Als Ob Sie Bette Davis W&amp;auml;r,-0.9506
107813,9357,Ute Freudenberg,Jugendliebe,-0.8316
107814,9358,Utfo,Fairy Tale Lover,0.9794
107815,9359,Utopia,All Smiles,0.9714
107865,9360,V&#237;a Libre,Amada M&#237;a,-0.0258
107866,9361,V. Michael,Sinaktan Mo Ang Puso Ko,0.296
107867,9362,V.i.p,Burning Fields,0.4686
107870,9363,V.i.p.,Break Out,0.6766
107872,9364,V.i.p.s.,Children With Depth Like Sky,0.9546
107880,9365,V.r.p,Les Livres De Fesses,-0.2924
107882,9366,Vader,An Act Of Darkness,-0.4939
107929,9367,Vader Abraham,Das Lied Der Schl&amp;uuml;mpfe,-0.932
107933,9368,Valens Richie,La Bamba,-0.25
107934,9369,Valensia,1997,0.0772
107943,9370,Valerie Dore,Get Closer,0.8957
107946,9371,Valeries Garten,Erdbeer'n Zum Kaffee,0.7906
107949,9372,Valli Frankie,Can't Take My Eyes Off Of You,0.9989
107952,9373,Value Pac,Blank,0.9822
107958,9374,Van Buren Benny,You've Gotta Have Heart!,0.9821
107959,9375,Van De Blues,Balla El Booguie:,-0.855
107963,9376,Van Der Graaf Generator,A Plague Of Lighthouse Keepers,-0.996
107987,9377,Van Dik Hout,Er Zit Iets In De Weg,-0.8316
107996,9378,Van Halen,& Quot;5150 & Quot ;,0.9445
108070,9379,Van Het Groenewoud Raymond,Meer Dan Het Lijkt,0.2732
108071,9380,Van Mccoy,Change With The Times,0.7964
